TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,488415	18645,897907
0,04	0,47096	17979,531988
0,06	0,381588	14567,692797
0,08	0,651477	24871,214759
0,1	0,585133	22337,836748
0,12	0,512676	19571,731448
0,14	0,659792	25187,832397
0,16	0,63851	24375,340151
0,18	0,621889	23741,584572
0,2	1,299904	49624,959713
0,22	1,215288	46394,561755
0,24	0,391339	14939,860413
0,26	0,65019	24822,116191
0,28	0,462899	17671,303222
0,3	0,726236	27724,80294
0,32	0,574301	21924,292079
0,34	0,782834	29885,259561
0,36	0,577924	22063,206557
0,38	0,681017	25998,518372
0,4	0,54589	20840,106579
0,42	0,695012	26532,81024
0,44	0,592954	22636,22922
0,46	0,61103	23326,631684
0,48	0,620547	23690,007557
0,5	0,426169	16269,135597
0,52	0,863195	32953,691214
0,54	0,473623	18080,981463
0,56	0,378288	14441,392334
0,58	0,66232	25284,636661
0,6	0,582975	22255,89506
0,62	1,090819	41642,851765
0,64	1,115415	42581,934266
0,66	0,501113	19130,323909
0,68	0,597176	22797,383357
0,7	0,734268	28031,100071
0,72	0,580811	22173,626224
0,74	0,527963	20155,353482
0,76	0,619869	23664,29869
0,78	0,780151	29783,096211
0,8	0,702795	26830,16962
0,82	0,537388	20515,530091
0,84	0,65213	24895,504375
0,86	0,414212	15812,70361
0,88	0,486694	18580,415028
0,9	0,716963	27370,220684
0,92	0,245688	9379,442443
0,94	0,685926	26185,43128
0,96	0,517548	19757,978721
0,98	0,643736	24574,73026
1	0,677319	25857,322918
1,02	0,381591	14567,645396
1,04	1,060867	40498,705939
1,06	0,976533	37279,718954
1,08	0,551996	21072,930633
1,1	0,656617	25066,301598
1,12	0,742204	28334,246879
1,14	0,65148	24871,146955
1,16	0,669232	25548,800334
1,18	0,628588	23997,141746
1,2	0,783892	29926,293576
1,22	0,613079	23405,033071
1,24	0,672967	25691,85108
1,26	0,527963	20155,364116
1,28	0,660419	25212,191221
1,3	0,78498	29966,607688
1,32	0,578661	22090,568596
1,34	0,823997	31456,875275
1,36	0,780681	29803,706394
1,38	0,833089	31804,137327
1,4	0,66673	25452,989775
1,42	0,722747	27592,896847
1,44	0,716364	27348,223605
1,46	0,820518	31324,604751
1,48	1,006075	38408,718579
1,5	0,688343	26278,876248
1,52	0,694988	26533,308048
1,54	0,804449	30711,172917
1,56	0,830555	31708,446809
1,58	0,78973	30150,036078
1,6	0,755596	28846,935367
1,62	0,697394	26625,125231
1,64	0,501087	19130,854448
1,66	0,478003	18249,313636
1,68	0,432972	16529,962236
1,7	0,356623	13615,391268
1,72	0,478886	18282,564787
1,74	0,491823	18776,514899
1,76	0,478168	18255,468211
1,78	0,371781	14193,95165
1,8	0,347336	13260,422494
1,82	0,544478	20787,302397
1,84	0,343702	13121,641726
1,86	0,643819	24580,10649
1,88	1,211488	46253,550774
1,9	0,724473	27659,361391
1,92	0,619298	23643,729251
1,94	0,549083	20962,456311
1,96	0,502088	19168,391431
1,98	0,73605	28101,015134
2	0,633335	24179,562755
2,02	0,77647	29643,489027
2,04	0,719956	27486,181596
2,06	0,844126	32227,738653
2,08	0,980431	37430,420271
2,1	1,021398	38995,639568
2,12	0,894239	34139,540192
2,14	1,017712	38854,360532
2,16	0,991038	37835,946858
2,18	1,119192	42728,447795
2,2	1,133295	43268,130905
2,22	1,063965	40620,180691
2,24	1,104876	42182,55088
2,26	1,275157	48682,290799
2,28	1,231378	47012,191252
2,3	1,322833	50503,599078
2,32	1,284619	49044,900347
2,34	1,255634	47937,206117
2,36	1,201809	45881,957958
2,38	1,273499	48619,902386
2,4	1,389822	53060,308617
2,42	1,306609	49883,324704
2,44	1,418151	54141,655625
2,46	1,449961	55356,616579
2,48	1,549869	59171,364973
2,5	1,612619	61566,655411
2,52	1,674484	63930,145794
2,54	1,622191	61932,353839
2,56	1,647058	62880,216673
2,58	1,681011	64177,00567
2,6	1,776191	67810,475176
2,62	1,84302	70363,403391
2,64	1,909721	72910,25266
2,66	1,849364	70605,903969
2,68	1,946048	74293,344529
2,7	1,932188	73766,754135
2,72	1,921535	73360,498879
2,74	1,97675	75467,386966
2,76	1,971874	75281,194451
2,78	2,009062	76703,158129
2,8	2,098933	80134,66513
2,82	2,066805	78906,375022
2,84	2,206321	84232,081506
2,86	2,194111	83767,893814
2,88	2,222939	84867,493944
2,9	2,22935	85111,212888
2,92	2,265291	86483,972924
2,94	2,322931	88685,863761
2,96	2,472214	94385,219593
2,98	2,412931	92120,975001
3	2,532609	96690,679914
3,02	2,501353	95496,704218
3,04	2,541381	97024,005387
3,06	2,562003	97814,19644
3,08	2,594728	99058,232966
3,1	2,686268	102558,653458
3,12	2,69254	102795,414853
3,14	2,706336	103322,453011
3,16	2,709678	103453,507078
3,18	2,699839	103073,975556
3,2	2,681761	102385,639274
3,22	2,713915	103611,205292
3,24	2,755069	105183,970828
3,26	2,761899	105444,672078
3,28	2,936632	112113,125555
3,3	2,912269	111184,669101
3,32	2,923745	111622,852612
3,34	3,006089	114764,861315
3,36	2,981281	113821,113039
3,38	3,054937	116632,815991
3,4	3,069279	117181,093909
3,42	3,211017	122590,707005
3,44	3,211963	122624,856202
3,46	3,283202	125347,212001
3,48	3,31971	126741,587073
3,5	3,278647	125171,047909
3,52	3,407147	130075,963876
3,54	3,429103	130919,414676
3,56	3,504368	133783,69547
3,58	3,535245	134972,221322
3,6	3,522975	134499,857962
3,62	3,533014	134885,880614
3,64	3,628036	138508,549895
3,66	3,622072	138285,247702
3,68	3,640657	138993,302077
3,7	3,763819	143693,845
3,72	3,737028	142671,14328
3,74	3,815733	145675,963153
3,76	3,83998	146603,50928
3,78	3,934652	150217,094602
3,8	3,98003	151949,702007
3,82	4,003227	152834,166511
3,84	4,082048	155848,364456
3,86	4,099738	156518,472857
3,88	4,212525	160825,83186
3,9	4,223122	161225,914036
3,92	4,289741	163778,736098
3,94	4,309593	164531,484051
3,96	4,322483	165024,174277
3,98	4,434421	169298,916111
4	4,440687	169535,79372
4,02	4,429049	169093,100742
4,04	4,469298	170625,450618
4,06	4,550588	173735,678924
4,08	4,57558	174687,550773
4,1	4,674114	178451,531747
4,12	4,706704	179694,925502
4,14	4,750992	181379,041531
4,16	4,799258	183224,034317
4,18	4,788257	182809,052781
4,2	4,945682	188817,84682
4,22	4,928203	188151,209394
4,24	5,031308	192085,063064
4,26	5,053685	192946,475661
4,28	5,106164	194941,118107
4,3	5,211934	198981,590315
4,32	5,184151	197920,813578
4,34	5,311361	202774,26062
4,36	5,290775	201991,500481
4,38	5,374988	205207,472617
4,4	5,476658	209085,547504
4,42	5,433391	207437,363543
4,44	5,469029	208797,612483
4,46	5,507086	210255,365653
4,48	5,576434	212898,263964
4,5	5,600037	213794,619587
4,52	5,716729	218248,486517
4,54	5,719445	218347,450179
4,56	5,792368	221141,531732
4,58	5,798631	221386,119222
4,6	5,870127	224113,717815
4,62	5,969947	227921,979756
4,64	5,968344	227864,318887
4,66	6,098139	232825,032506
4,68	6,08712	232397,789497
4,7	6,182828	236057,153411
4,72	6,240902	238283,072326
4,74	6,240267	238252,785132
4,76	6,34184	242128,704162
4,78	6,356604	242692,635639
4,8	6,47034	247040,399584
4,82	6,48616	247641,22905
4,84	6,502081	248245,298426
4,86	6,485995	247633,248862
4,88	6,611018	252407,117493
4,9	6,598563	251929,80051
4,92	6,689237	255391,111711
4,94	6,716886	256451,329628
4,96	6,75787	258013,71585
4,98	6,912122	263914,82325
5	6,920727	264232,029874
5,02	7,011743	267711,599111
5,04	7,015177	267833,820698
5,06	7,103071	271199,23052
5,08	7,167145	273644,935477
5,1	7,180988	274165,743855
5,12	7,29056	278345,677578
5,14	7,282273	278036,884547
5,16	7,405043	282721,45189
5,18	7,446961	284323,066447
5,2	7,481641	285645,794046
5,22	7,587973	289715,286293
5,24	7,56887	288982,209204
5,26	7,587664	289695,692658
5,28	7,644603	291869,689221
5,3	7,727441	295038,705806
5,32	7,733129	295252,549491
5,34	7,885078	301051,710103
5,36	7,882492	300958,295243
5,38	7,977667	304582,572781
5,4	8,069662	308099,939816
5,42	8,078992	308447,111596
5,44	8,191374	312743,659165
5,46	8,193647	312838,005604
5,48	8,329865	318037,144684
5,5	8,37127	319609,141285
5,52	8,431508	321920,730348
5,54	8,530002	325676,787705
5,56	8,53324	325800,440865
5,58	8,715329	332753,706375
5,6	8,731341	333357,458704
5,62	8,821557	336806,064968
5,64	8,884908	339227,931829
5,66	8,904003	339949,396775
5,68	8,883021	339147,712627
5,7	9,029977	344757,532656
5,72	9,064089	346064,671702
5,74	9,126701	348453,961383
5,76	9,240441	352798,282319
5,78	9,242075	352868,47027
5,8	9,477794	361860,772717
5,82	9,482949	362066,037522
5,84	9,579733	365743,750377
5,86	9,668621	369153,645941
5,88	9,693503	370099,899207
5,9	9,887741	377508,1079
5,92	9,887497	377498,210546
5,94	10,028236	382878,976571
5,96	10,112465	386101,267867
5,98	10,169109	388258,442316
6	10,325711	394226,19596
6,02	10,321065	394059,739126
6,04	10,500416	400905,882579
6,06	10,521065	401690,770235
6,08	10,51865	401600,194782
6,1	10,54462	402586,137731
6,12	10,747202	410329,551418
6,14	10,740787	410083,823442
6,16	10,91772	416833,755783
6,18	10,99768	419886,299703
6,2	11,060723	422310,9494
6,22	11,230694	428796,388907
6,24	11,236703	429025,223327
6,26	11,455246	437356,91539
6,28	11,473391	438073,418194
6,3	11,596807	442785,308777
6,32	11,716126	447343,541352
6,34	11,727043	447758,850406
6,36	11,954331	456433,663837
6,38	11,955776	456490,331859
6,4	12,110266	462386,395182
6,42	12,202471	465919,305812
6,44	12,250491	467751,387854
6,46	12,448558	475302,302772
6,48	12,45844	475683,527463
6,5	12,445308	475181,453226
6,52	12,54486	478992,689845
6,54	12,694552	484703,848238
6,56	12,696586	484762,698456
6,58	12,950907	494473,987299
6,6	12,965045	495033,41666
6,62	13,10654	500432,687841
6,64	13,214151	504548,063898
6,66	13,255455	506104,633072
6,68	13,463183	514049,00286
6,7	13,459133	513893,00746
6,72	13,655675	521384,671881
6,74	13,715665	523688,79878
6,76	13,801991	526989,066646
6,78	13,967437	533323,335414
6,8	13,960453	533030,200267
6,82	14,196985	542059,953185
6,84	14,212859	542697,750064
6,86	14,3236	546925,876563
6,88	14,454878	551921,009656
6,9	14,439441	551343,256148
6,92	14,449218	551720,989699
6,94	14,595615	557306,489358
6,96	14,669382	560121,625177
6,98	14,723434	562212,398087
7	14,891588	568614,533746
7,02	14,901296	568990,96981
7,04	15,091093	576217,822504
7,06	15,120189	577351,458482
7,08	15,217141	581039,270714
7,1	15,338662	585694,104151
7,12	15,350353	586141,130894
7,14	15,560212	594147,234131
7,16	15,563707	594274,416922
7,18	15,694468	599269,176727
7,2	15,782818	602650,05808
7,22	15,822319	604156,135586
7,24	15,992137	610649,339722
7,26	15,991013	610595,539493
7,28	16,159808	617049,695095
7,3	16,202753	618673,800452
7,32	16,205437	618797,690612
7,34	16,201515	618664,413758
7,36	16,403804	626369,516892
7,38	16,402823	626316,211679
7,4	16,528632	631125,376823
7,42	16,615835	634465,71426
7,44	16,656425	636028,333402
7,46	16,828469	642586,923305
7,48	16,828477	642576,506624
7,5	16,980374	648382,27781
7,52	17,027518	650173,252676
7,54	17,096647	652805,501278
7,56	17,23517	658105,796055
7,58	17,231089	657960,022851
7,6	17,420357	665167,188506
7,62	17,425374	665370,292877
7,64	17,524716	669155,395677
7,66	17,613165	672548,366371
7,68	17,634261	673336,671831
7,7	17,798556	679617,767675
7,72	17,789328	679247,84532
7,74	17,789324	679277,00997
7,76	17,853725	681720,544377
7,78	17,962779	685888,550975
7,8	17,965073	685975,513945
7,82	18,123966	692055,70412
7,84	18,141183	692730,885109
7,86	18,232561	696208,138201
7,88	18,315222	699364,243971
7,9	18,337801	700228,166271
7,92	18,486955	705942,425305
7,94	18,486671	705909,653811
7,96	18,60313	710377,365416
7,98	18,659517	712527,569612
8	18,70665	714323,277353
8,02	18,830371	719060,241231
8,04	18,837964	719334,872604
8,06	18,961353	724034,711722
8,08	18,992405	725250,287761
8,1	19,053086	727562,011751
8,12	19,150275	731257,890205
8,14	19,147289	731152,39759
8,16	19,146853	731139,538116
8,18	19,247948	735007,186411
8,2	19,302655	737103,021394
8,22	19,330015	738158,213122
8,24	19,448914	742682,379186
8,26	19,450522	742736,524969
8,28	19,574764	747486,209758
8,3	19,604033	748613,913614
8,32	19,666496	750958,23135
8,34	19,751289	754233,427142
8,36	19,758886	754537,718981
8,38	19,898289	759857,272566
8,4	19,89956	759911,458152
8,42	19,988748	763285,885464
8,44	20,042852	765368,364516
8,46	20,066949	766306,026361
8,48	20,169205	770224,602395
