TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	1,369619	52332,180412
0,04	0,448866	17150,99294
0,06	0,781844	29874,248726
0,08	0,757383	28940,217705
0,1	0,72813	27821,138715
0,12	0,374737	14318,545945
0,14	0,589075	22508,060365
0,16	0,663209	25340,589924
0,18	0,530815	20282,504147
0,2	0,675692	25818,147722
0,22	0,769445	29400,443678
0,24	0,419985	16047,67091
0,26	0,792999	30300,319172
0,28	0,462622	17677,026551
0,3	0,644647	24632,373572
0,32	0,721206	27556,540772
0,34	0,221958	8481,082186
0,36	0,619515	23671,622744
0,38	0,467131	17848,658693
0,4	0,622216	23774,421641
0,42	1,580032	60373,432559
0,44	1,216992	46501,107795
0,46	0,198068	7568,018942
0,48	0,632206	24156,777628
0,5	0,589785	22535,167589
0,52	0,813811	31095,996936
0,54	0,762334	29129,513607
0,56	0,518864	19825,850951
0,58	0,783978	29955,937408
0,6	0,645944	24681,867617
0,62	0,547114	20904,947452
0,64	0,568098	21707,582043
0,66	0,591888	22616,702845
0,68	0,52368	20009,708812
0,7	0,629563	24055,287494
0,72	0,43659	16681,758625
0,74	0,525273	20070,656792
0,76	0,405805	15505,930967
0,78	0,444174	16972,278736
0,8	0,65751	25122,824602
0,82	0,397482	15187,549519
0,84	0,823114	31450,776567
0,86	0,882824	33732,839017
0,88	0,79246	30280,392959
0,9	0,624896	23876,967657
0,92	0,731559	27952,682489
0,94	0,706558	26997,05393
0,96	0,589073	22508,108624
0,98	0,603092	23044,43626
1	0,671968	25675,878927
1,02	0,559194	21367,428981
1,04	0,484699	18520,223877
1,06	0,440399	16827,635237
1,08	0,573958	21931,378171
1,1	0,454418	17363,331371
1,12	0,480368	18354,620991
1,14	0,441353	16863,754832
1,16	0,816389	31193,741156
1,18	0,596831	22804,511725
1,2	0,537856	20551,674973
1,22	0,666354	25460,773004
1,24	0,532378	20342,836407
1,26	1,070047	40886,867446
1,28	0,950801	36329,26668
1,3	0,449801	17186,459369
1,32	0,376964	14403,532815
1,34	0,499161	19072,186594
1,36	0,624895	23877,006929
1,38	0,76508	29233,94272
1,4	0,7142	27289,682365
1,42	0,834619	31890,666304
1,44	0,802951	30680,86136
1,46	0,755176	28855,612468
1,48	0,884255	33786,854666
1,5	0,83811	32024,581485
1,52	0,845556	32309,381935
1,54	0,571776	21847,548492
1,56	0,738386	28213,558697
1,58	0,663825	25364,975452
1,6	0,790354	30199,490523
1,62	0,821477	31389,22467
1,64	0,547108	20905,078238
1,66	0,504154	19263,454907
1,68	0,987549	37733,820152
1,7	0,792457	30280,460557
1,72	0,522878	19979,228267
1,74	0,639444	24433,114856
1,76	0,589071	22508,146306
1,78	0,618837	23645,876418
1,8	0,180814	6909,019424
1,82	0,480525	18360,895782
1,84	0,320858	12259,650561
1,86	0,447175	17086,233289
1,88	0,319548	12209,833076
1,9	0,287875	10999,939174
1,92	0,561585	21457,970185
1,94	0,712551	27226,620219
1,96	0,816485	31197,347099
1,98	0,632983	24186,846747
2	0,598352	22863,122017
2,02	0,566029	21628,135232
2,04	0,689893	26360,701256
2,06	0,754183	28816,942253
2,08	0,763004	29153,930274
2,1	0,867626	33151,988507
2,12	0,609445	23286,164789
2,14	0,946905	36181,080318
2,16	0,953505	36433,337454
2,18	0,975181	37261,872302
2,2	1,105448	42237,595874
2,22	1,090563	41670,719002
2,24	0,973474	37196,085622
2,26	1,141517	43617,860769
2,28	1,156095	44173,826924
2,3	1,304628	49848,823486
2,32	1,281335	48959,223353
2,34	1,387246	53007,140141
2,36	1,30942	50032,347217
2,38	1,295587	49505,433758
2,4	1,34409	51357,091979
2,42	1,293015	49406,418858
2,44	1,467256	56062,873092
2,46	1,455789	55626,039975
2,48	1,578413	60313,361343
2,5	1,624439	62067,957978
2,52	1,629036	62245,380366
2,54	1,581363	60423,81944
2,56	1,525108	58273,565393
2,58	1,700126	64961,928333
2,6	1,587409	60656,250955
2,62	1,673849	63958,012681
2,64	1,691266	64622,336344
2,66	1,77897	67974,730614
2,68	1,789524	68377,549311
2,7	1,802331	68866,87223
2,72	1,88624	72072,062056
2,74	1,977329	75555,112135
2,76	1,990594	76062,752245
2,78	1,979066	75618,783119
2,8	2,061658	78774,148578
2,82	2,061221	78759,294427
2,84	2,102171	80325,692373
2,86	2,151911	82226,133183
2,88	2,153866	82300,079215
2,9	2,218212	84754,488674
2,92	2,249237	85942,984033
2,94	2,310459	88284,594833
2,96	2,28058	87143,159408
2,98	2,266594	86609,242306
3	2,352838	89900,702642
3,02	2,399459	91682,978634
3,04	2,522667	96389,534604
3,06	2,465446	94205,91069
3,08	2,505502	95735,61812
3,1	2,561475	97873,208344
3,12	2,566517	98066,685205
3,14	2,666041	101872,448526
3,16	2,707788	103465,325721
3,18	2,768407	105782,234397
3,2	2,786635	106478,056021
3,22	2,793975	106758,712371
3,24	2,830437	108150,086399
3,26	2,895308	110627,758944
3,28	2,906073	111041,864289
3,3	2,947365	112619,617033
3,32	3,070249	117313,522675
3,34	3,091685	118133,104912
3,36	3,069997	117302,683192
3,38	3,020507	115414,961505
3,4	3,139565	119964,644028
3,42	3,182169	121592,217332
3,44	3,190861	121922,515845
3,46	3,273878	125096,759881
3,48	3,227747	123331,249776
3,5	3,39149	129588,164711
3,52	3,374555	128941,121151
3,54	3,469843	132583,373694
3,56	3,512447	134213,430125
3,58	3,514978	134308,261595
3,6	3,567526	136316,088632
3,62	3,597452	137456,93444
3,64	3,660045	139854,242427
3,66	3,71162	141820,898189
3,68	3,703943	141528,033772
3,7	3,830921	146379,85078
3,72	3,80997	145575,521176
3,74	3,923044	149899,153993
3,76	3,970756	151726,371894
3,78	3,919431	149760,348014
3,8	3,96274	151420,330269
3,82	4,028886	153941,20203
3,84	3,993177	152579,950899
3,86	4,079653	155885,843226
3,88	4,143553	158325,66932
3,9	4,165195	159152,549654
3,92	4,246545	162259,691639
3,94	4,241057	162048,224727
3,96	4,355773	166430,515405
3,98	4,369879	166974,190873
4	4,411587	168568,208755
4,02	4,484546	171350,050153
4,04	4,481	171220,131544
4,06	4,611191	176192,689605
4,08	4,603249	175897,261851
4,1	4,669355	178418,154749
4,12	4,665977	178287,520286
4,14	4,724083	180505,686909
4,16	4,850157	185321,558117
4,18	4,834065	184708,387487
4,2	4,810019	183791,052166
4,22	4,851157	185361,804876
4,24	4,917074	187881,00809
4,26	4,907567	187521,160352
4,28	5,039318	192550,497201
4,3	5,021954	191891,398213
4,32	5,134641	196194,721482
4,34	5,185086	198120,06366
4,36	5,210788	199104,579804
4,38	5,315816	203117,920642
4,4	5,342935	204155,864985
4,42	5,432412	207566,446007
4,44	5,426599	207346,494136
4,46	5,525665	211139,319562
4,48	5,649524	215867,413289
4,5	5,607546	214263,546962
4,52	5,692295	217501,564593
4,54	5,693291	217545,844047
4,56	5,80554	221829,147147
4,58	5,870043	224295,931226
4,6	5,880204	224685,198156
4,62	5,858329	223845,284614
4,64	5,939302	226938,290902
4,66	5,9623	227820,044335
4,68	6,024747	230205,936188
4,7	6,081839	232385,584011
4,72	6,105851	233303,396667
4,74	6,229057	238014,48947
4,76	6,231959	238128,396523
4,78	6,339433	242225,139297
4,8	6,371581	243458,940355
4,82	6,412693	245028,109379
4,84	6,519483	249111,234
4,86	6,480625	247626,545503
4,88	6,640291	253727,531769
4,9	6,657334	254375,105963
4,92	6,719766	256762,109502
4,94	6,783112	259183,486569
4,96	6,772272	258764,550818
4,98	6,94978	265556,257284
5	6,924388	264586,899075
5,02	6,938341	265119,020511
5,04	6,978721	266647,972647
5,06	7,085363	270728,691813
5,08	7,089542	270888,962875
5,1	7,232788	276362,033311
5,12	7,260141	277407,190755
5,14	7,315078	279501,564763
5,16	7,403993	282912,862104
5,18	7,393882	282512,879972
5,2	7,569712	289241,445295
5,22	7,583655	289775,399223
5,24	7,662416	292782,283338
5,26	7,722034	295061,284371
5,28	7,735015	295560,744443
5,3	7,856566	300201,78877
5,32	7,869371	300691,754199
5,34	7,978118	304844,996517
5,36	8,010179	306070,31109
5,38	8,055109	307771,563058
5,4	8,155968	311631,571092
5,42	8,136732	310901,819219
5,44	8,147416	311312,986907
5,46	8,260366	315628,974331
5,48	8,306984	317417,708801
5,5	8,340426	318684,652797
5,52	8,492513	324507,335491
5,54	8,498168	324706,346293
5,56	8,631602	329816,40356
5,58	8,663123	331009,909456
5,6	8,728512	333511,935848
5,62	8,860052	338542,677547
5,64	8,850932	338191,795469
5,66	9,026787	344919,048746
5,68	9,014786	344457,461629
5,7	9,126856	348731,485941
5,72	9,206788	351793,140563
5,74	9,223573	352445,458257
5,76	9,368436	357966,344813
5,78	9,383355	358545,582304
5,8	9,531918	364221,931721
5,82	9,588377	366366,926519
5,84	9,582099	366134,500722
5,86	9,590141	366446,008043
5,88	9,757751	372856,50226
5,9	9,760236	372936,305702
5,92	9,891299	377932,720694
5,94	9,969746	380937,845818
5,96	10,012253	382570,420186
5,98	10,195957	389590,117079
6	10,189175	389331,723158
6,02	10,352263	395573,587184
6,04	10,401991	397466,420475
6,06	10,480489	400470,40569
6,08	10,633805	406333,854484
6,1	10,636528	406446,558996
6,12	10,83447	414007,801039
6,14	10,866078	415221,943299
6,16	10,972196	419278,778653
6,18	11,072856	423126,225547
6,2	11,100689	424189,78345
6,22	11,32508	432761,108215
6,24	11,323242	432692,556727
6,26	11,311857	432262,208322
6,28	11,387248	435153,037404
6,3	11,522434	440317,590643
6,32	11,527104	440483,819496
6,34	11,746651	448889,615006
6,36	11,772394	449866,989117
6,38	11,896883	454631,104427
6,4	12,03258	459820,382462
6,42	12,046406	460340,298029
6,44	12,284381	469429,908829
6,46	12,283453	469400,981448
6,48	12,441062	475423,750297
6,5	12,532942	478934,786386
6,52	12,595199	481316,189625
6,54	12,789847	488744,91747
6,56	12,793269	488872,423825
6,58	12,97706	495907,300028
6,6	13,029418	497916,904492
6,62	13,135832	501967,008533
6,64	13,285192	507676,257187
6,66	13,270432	507111,71498
6,68	13,280014	507468,185005
6,7	13,425554	513033,687949
6,72	13,518706	516583,418733
6,74	13,57	518540,673684
6,76	13,777482	526485,033591
6,78	13,777016	526467,869893
6,8	13,979162	534168,555399
6,82	14,030173	536137,960023
6,84	14,124397	539720,520885
6,86	14,278788	545632,650734
6,88	14,282903	545783,797638
6,9	14,508859	554422,410961
6,92	14,508055	554372,849128
6,94	14,621686	558713,144631
6,96	14,742667	563352,791598
6,98	14,766731	564275,427716
7	14,95819	571605,640153
7,02	14,965087	571846,486232
7,04	15,108003	577311,856108
7,06	15,173881	579820,2804
7,08	15,171625	579741,970772
7,1	15,171071	579711,233774
7,12	15,369488	587286,553858
7,14	15,392215	588161,423122
7,16	15,495354	592122,620797
7,18	15,603928	596257,702529
7,2	15,630727	597299,177489
7,22	15,840565	605319,160438
7,24	15,844164	605440,581884
7,26	15,977775	610561,233036
7,28	16,038089	612855,045792
7,3	16,1	615221,907136
7,32	16,264742	621512,849137
7,34	16,258919	621277,407687
7,36	16,421864	627504,344715
7,38	16,448799	628556,491115
7,4	16,543527	632161,003503
7,42	16,646955	636126,649715
7,44	16,661616	636664,779957
7,46	16,86331	644387,206168
7,48	16,86529	644452,847912
7,5	16,861075	644301,983328
7,52	16,907268	646044,87215
7,54	17,052484	651618,56839
7,56	17,039332	651117,685982
7,58	17,21295	657747,45779
7,6	17,251811	659215,90226
7,62	17,325596	662049,938606
7,64	17,439215	666388,327284
7,66	17,441839	666495,017639
7,68	17,628891	673651,808358
7,7	17,619603	673305,98238
7,72	17,725856	677389,833116
7,74	17,81665	680877,201437
7,76	17,850348	682156,160415
7,78	17,988398	687429,263938
7,8	17,990718	687516,786976
7,82	18,135289	693059,331511
7,84	18,178311	694702,901317
7,86	18,23512	696864,535254
7,88	18,351265	701291,171435
7,9	18,340227	700868,471244
7,92	18,347003	701140,443258
7,94	18,430452	704326,364175
7,96	18,507584	707286,9217
7,98	18,53179	708207,633302
8	18,698316	714568,213403
8,02	18,699992	714652,084152
8,04	18,812702	718927,222108
8,06	18,85052	720379,781486
8,08	18,912107	722749,852196
8,1	19,013018	726607,611677
8,12	19,020657	726888,563667
8,14	19,184129	733126,670542
8,16	19,191393	733421,752898
8,18	19,260955	736064,844279
8,2	19,338084	739036,085086
8,22	19,354938	739685,3738
8,24	19,495144	745035,379972
8,26	19,496013	745066,663159
8,28	19,580317	748291,190371
8,3	19,628433	750133,430322
8,32	19,627258	750071,158336
8,34	19,624184	749957,8463
8,36	19,760565	755182,483145
8,38	19,767803	755452,648812
8,4	19,845416	758431,176035
8,42	19,938353	761974,286782
8,44	19,944525	762204,734581
8,46	20,072311	767077,658253
8,48	20,070905	767031,918394
8,5	20,162286	770532,733829
8,52	20,203311	772085,314807
8,54	20,238409	773417,434888
8,56	20,337176	777203,152877
8,58	20,332164	777024,670124
8,6	20,433881	780898,443682
8,62	20,452205	781608,365452
8,64	20,515245	784022,719854
8,66	20,604061	787411,302841
8,68	20,601208	787288,638032
8,7	20,712636	791552,299803
8,72	20,715627	791666,386333
8,74	20,703204	791184,911066
8,76	20,737435	792497,24241
8,78	20,826283	795890,971392
8,8	20,83014	796051,206713
8,82	20,937238	800142,030066
8,84	20,954061	800772,211584
8,86	21,009848	802906,827196
8,88	21,074207	805364,994281
8,9	21,08445	805758,258902
8,92	21,193399	809915,278905
8,94	21,191176	809843,915556
8,96	21,270906	812870,168888
8,98	21,31863	814705,806476
9	21,353402	816015,598164
9,02	21,433796	819128,440172
9,04	21,435114	819164,358775
9,06	21,526021	822637,637347
9,08	21,550454	823573,982424
9,1	21,597182	825343,46283
9,12	21,656841	827636,932161
9,14	21,662378	827837,323485
9,16	21,65729	827660,636939
9,18	21,730855	830450,11233
9,2	21,766079	831811,711892
9,22	21,795144	832919,996613
9,24	21,878495	836107,010531
9,26	21,879615	836168,265712
9,28	21,978382	839914,095238
9,3	21,994335	840550,686957
9,32	22,038346	842231,862224
9,34	22,105154	844791,651581
9,36	22,102611	844709,452461
9,38	22,228083	849504,123533
9,4	22,226524	849445,530821
9,42	22,274914	851288,77363
9,44	22,308237	852573,533714
9,46	22,333138	853512,496165
9,48	22,427311	857128,671144
9,5	22,425195	857042,866742
9,52	22,511302	860314,19923
9,54	22,530512	861063,836907
9,56	22,537371	861327,391394
9,58	22,537397	861342,150628
9,6	22,624371	864674,959219
9,62	22,631049	864948,185474
9,64	22,685832	867015,457228
9,66	22,726914	868597,063801
9,68	22,749437	869451,271647
9,7	22,843202	873047,676558
9,72	22,846978	873179,741518
9,74	22,913395	875661,001213
9,76	22,932601	876433,595215
9,78	22,974804	878050,589628
9,8	23,050168	880937,721533
9,82	23,054023	881069,490161
9,84	23,135531	884185,858519
9,86	23,141468	884420,620774
9,88	23,193831	886460,218152
9,9	23,242575	888291,031496
9,92	23,254213	888730,303346
9,94	23,344677	892192,00433
9,96	23,345311	892206,311488
9,98	23,347905	892298,207893
10	23,374773	893309,86586
10,02	23,428896	895410,244421
10,04	23,426843	895342,34784
10,06	23,520366	898924,610445
10,08	23,523364	899023,797837
10,1	23,586804	901440,465128
10,12	23,630906	903128,456465
10,14	23,64683	903719,938036
10,16	23,706005	906000,860298
10,18	23,713899	906310,126852
10,2	23,793913	909368,65523
10,22	23,820521	910382,15618
10,24	23,846637	911382,410171
10,26	23,890624	913066,126667
10,28	23,894539	913218,058348
10,3	23,984319	916616,146788
10,32	23,989226	916829,819425
10,34	24,03143	918473,575635
10,36	24,068804	919871,074575
10,38	24,070058	919957,689304
10,4	24,07505	920132,64494
10,42	24,130254	922249,743188
10,44	24,148812	922961,416695
10,46	24,181607	924221,152571
10,48	24,246873	926719,104012
10,5	24,248943	926794,065116
10,52	24,343912	930438,15486
10,54	24,349225	930627,611355
10,56	24,391132	932225,145804
10,58	24,426719	933568,173385
10,6	24,440698	934121,520093
10,62	24,541106	937979,562482
10,64	24,531644	937592,205209
10,66	24,580886	939494,637238
10,68	24,600652	940240,297144
10,7	24,631929	941456,883423
10,72	24,699567	944013,002034
10,74	24,705785	944244,209852
10,76	24,781391	947152,530564
10,78	24,789426	947444,321186
10,8	24,788632	947439,891757
10,82	24,800583	947882,879588
10,84	24,865134	950336,44858
10,86	24,86372	950291,440506
10,88	24,926747	952729,427451
10,9	24,95178	953647,20221
10,92	24,976302	954571,184402
10,94	25,054137	957554,200723
10,96	25,048929	957385,739624
10,98	25,101338	959389,014242
11	25,10448	959496,659135
11,02	25,154995	961427,589114
11,04	25,217067	963780,570907
11,06	25,217262	963810,733546
11,08	25,267485	965734,405912
11,1	25,270119	965843,636516
11,12	25,331905	968170,410335
11,14	25,366221	969486,903199
11,16	25,385435	970243,232536
11,18	25,441775	972386,663717
11,2	25,441383	972373,476841
11,22	25,445035	972509,881347
11,24	25,472758	973578,7275
11,26	25,518753	975341,175271
11,28	25,522099	975455,278219
11,3	25,605683	978658,028264
11,32	25,600761	978453,04246
11,34	25,659739	980709,96226
11,36	25,69602	982077,80964
11,38	25,703079	982380,2157
11,4	25,756681	984412,348891
11,42	25,754767	984332,436145
11,44	25,83257	987305,384458
11,46	25,845551	987813,555329
11,48	25,87774	989057,704224
11,5	25,910766	990322,050492
11,52	25,911598	990348,551254
11,54	25,997814	993639,841142
11,56	26,000087	993705,522328
11,58	26,046662	995489,003596
11,6	26,08011	996781,136317
11,62	26,079891	996763,006266
11,64	26,080643	996816,397597
11,66	26,130022	998696,368519
11,68	26,138669	999021,583066
11,7	26,168004	1000137,752008
