TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,743111	28381,839222
0,04	0,73688	28144,527825
0,06	0,623051	23796,70504
0,08	0,656395	25070,889432
0,1	0,58852	22477,709234
0,12	0,595581	22747,731619
0,14	0,708516	27060,980165
0,16	0,126399	4827,654287
0,18	0,520606	19884,598502
0,2	0,721383	27552,864115
0,22	0,38366	14653,622674
0,24	0,738588	28209,37699
0,26	0,692389	26445,004895
0,28	0,80732	30835,227714
0,3	0,704363	26902,789137
0,32	0,675262	25790,574342
0,34	0,852209	32548,979553
0,36	0,462754	17674,308908
0,38	0,265269	10131,681469
0,4	1,335391	51003,865479
0,42	1,422706	54339,092911
0,44	0,629719	24052,059537
0,46	0,719648	27486,190126
0,48	0,664015	25361,037954
0,5	0,652562	24924,351581
0,52	0,646773	24702,831215
0,54	0,65129	24875,078964
0,56	0,563829	21534,748582
0,58	0,466357	17811,89451
0,6	0,672762	25696,087925
0,62	0,660209	25216,521161
0,64	0,664633	25385,331607
0,66	0,61562	23512,878908
0,68	0,587812	22450,465953
0,7	0,579194	22122,103095
0,72	0,668399	25529,199939
0,74	0,528586	20189,10465
0,76	0,835848	31924,22461
0,78	0,492542	18811,696374
0,8	0,393357	15023,71957
0,82	1,503123	57410,631899
0,84	1,557479	59486,741345
0,86	0,685713	26189,816731
0,88	0,573397	21900,053222
0,9	0,698996	26697,837802
0,92	0,685702	26190,051133
0,94	0,707923	27038,478341
0,96	0,64222	24529,440179
0,98	0,763107	29145,801506
1	0,615615	23512,983785
1,02	0,636996	24329,386657
1,04	0,767481	29312,85747
1,06	0,589933	22532,105324
1,08	0,59628	22774,617683
1,1	0,677108	25861,689254
1,12	0,474355	18117,819701
1,14	0,585674	22368,742006
1,16	0,664019	25360,95163
1,18	0,848764	32417,480535
1,2	0,625062	23873,549953
1,22	0,447116	17077,224483
1,24	1,440295	55010,987023
1,26	1,499997	57291,787171
1,28	0,563828	21534,775122
1,3	0,621709	23745,312264
1,32	0,571921	21844,552598
1,34	0,799513	30536,773634
1,36	0,927894	35439,569631
1,38	0,638966	24404,464651
1,4	0,740278	28274,370727
1,42	0,75262	28745,138657
1,44	0,863905	32996,064733
1,46	0,740845	28295,90171
1,48	0,994907	37999,439417
1,5	0,808356	30874,776549
1,52	0,843332	32209,539141
1,54	0,802656	30656,279818
1,56	0,713215	27241,020881
1,58	0,700207	26743,216183
1,6	0,668397	25529,232902
1,62	0,686311	26213,374609
1,64	0,545718	20843,667978
1,66	1,513668	57813,097015
1,68	1,506132	57525,447286
1,7	0,541112	20666,951781
1,72	0,569728	21760,442194
1,74	0,429155	16390,888393
1,76	0,530321	20254,906544
1,78	0,377269	14409,337499
1,8	0,469206	17920,71925
1,82	0,236943	9049,833519
1,84	0,506103	19329,725144
1,86	0,631836	24132,672152
1,88	0,575709	21988,810693
1,9	0,107876	4120,242194
1,92	0,604083	23072,323709
1,94	0,608217	23230,654938
1,96	0,595709	22752,760021
1,98	0,573525	21905,379052
2	0,815156	31134,267004
2,02	0,796476	30420,106891
2,04	0,78054	29812,475599
2,06	0,812061	31016,613094
2,08	0,750475	28664,465803
2,1	0,816186	31173,358212
2,12	0,919817	35131,604995
2,14	0,938719	35854,01891
2,16	1,085871	41473,521965
2,18	1,178963	45029,899084
2,2	1,048634	40050,963188
2,22	1,184265	45232,943811
2,24	1,154594	44098,271626
2,26	1,364207	52105,08502
2,28	1,310076	50037,594854
2,3	1,461055	55804,223048
2,32	1,325919	50644,399139
2,34	1,319621	50402,217908
2,36	1,360546	51963,840018
2,38	1,423953	54385,739191
2,4	1,518629	58002,947797
2,42	1,421269	54285,414812
2,44	1,393636	53229,243184
2,46	1,593388	60857,805832
2,48	1,601238	61158,098943
2,5	1,530156	58443,234356
2,52	1,634579	62432,595512
2,54	1,66352	63536,955689
2,56	1,605668	61327,648741
2,58	1,745499	66668,342648
2,6	1,642538	62734,032693
2,62	1,786734	68242,41112
2,64	1,834551	70069,612159
2,66	1,900649	72593,558883
2,68	1,98276	75728,864614
2,7	1,918186	73262,936108
2,72	1,998896	76347,896573
2,74	2,026382	77395,00607
2,76	2,016042	76999,477869
2,78	2,038125	77843,040907
2,8	2,097999	80130,48545
2,82	2,167808	82798,207675
2,84	2,226467	85038,150673
2,86	2,227023	85059,834648
2,88	2,288877	87424,319123
2,9	2,211765	84476,373449
2,92	2,273916	86848,351992
2,94	2,355405	89962,694519
2,96	2,356659	90009,94051
2,98	2,399944	91662,680246
3	2,430589	92834,095827
3,02	2,42562	92642,655449
3,04	2,504834	95670,775206
3,06	2,534767	96811,34317
3,08	2,586847	98802,800456
3,1	2,602388	99392,815331
3,12	2,659096	101562,820733
3,14	2,694556	102918,359865
3,16	2,74617	104884,342903
3,18	2,793125	106679,296806
3,2	2,792494	106657,076031
3,22	2,801186	106988,143019
3,24	2,8985	110706,262827
3,26	2,902981	110876,851875
3,28	2,965511	113269,002412
3,3	2,953681	112814,529762
3,32	2,969062	113403,091167
3,34	3,017153	115239,549993
3,36	3,062028	116953,372755
3,38	3,049136	116462,213634
3,4	3,19139	121896,126467
3,42	3,20409	122380,66681
3,44	3,304971	126235,692783
3,46	3,3098	126418,83303
3,48	3,361867	128413,812235
3,5	3,439459	131372,372412
3,52	3,421016	130669,473525
3,54	3,532727	134933,658583
3,56	3,519073	134412,635335
3,58	3,566969	136244,72701
3,6	3,627358	138549,738021
3,62	3,665091	139991,935267
3,64	3,714695	141883,308628
3,66	3,750095	143236,673619
3,68	3,80254	145243,857033
3,7	3,844974	146859,277475
3,72	3,824762	146088,983454
3,74	3,835058	146480,622239
3,76	3,933002	150226,164026
3,78	3,923717	149866,390147
3,8	4,017892	153464,579422
3,82	4,108242	156918,881341
3,84	4,136291	157988,006709
3,86	4,174631	159453,53274
3,88	4,150187	158521,050815
3,9	4,239361	161926,464043
3,92	4,276653	163353,46605
3,94	4,334479	165561,520479
3,96	4,365159	166733,429456
3,98	4,430033	169206,227393
4	4,518576	172588,570215
4,02	4,513459	172399,876897
4,04	4,530491	173044,470945
4,06	4,617075	176353,88407
4,08	4,604602	175874,607127
4,1	4,764118	181972,342591
4,12	4,736612	180923,418151
4,14	4,729143	180635,496134
4,16	4,765011	182000,418016
4,18	4,860906	185662,281944
4,2	4,860644	185657,575772
4,22	4,938683	188638,576978
4,24	4,943516	188822,780008
4,26	5,044956	192697,649095
4,28	5,099659	194785,982095
4,3	5,105896	195028,687339
4,32	5,198084	198543,858282
4,34	5,21077	199029,302537
4,36	5,307228	202715,882959
4,38	5,374332	205280,62963
4,4	5,375925	205339,340744
4,42	5,446745	208044,271411
4,44	5,45263	208266,071822
4,46	5,565327	212570,770627
4,48	5,574628	212926,780209
4,5	5,60658	214142,946874
4,52	5,710007	218094,283059
4,54	5,685216	217154,38874
4,56	5,705485	217924,551323
4,58	5,778722	220729,657757
4,6	5,848559	223390,922403
4,62	5,869031	224169,983164
4,64	6,006719	229432,398093
4,66	5,988356	228736,129604
4,68	6,107716	233288,992735
4,7	6,102949	233109,209531
4,72	6,166252	235530,191133
4,74	6,278223	239797,856705
4,76	6,270846	239518,589191
4,78	6,388213	244002,842418
4,8	6,384587	243873,40688
4,82	6,494565	248063,339197
4,84	6,5396	249796,566707
4,86	6,560981	250599,072565
4,88	6,659094	254346,076554
4,9	6,652553	254100,157959
4,92	6,782345	259054,083191
4,94	6,818196	260424,413272
4,96	6,807041	260000,679282
4,98	6,809974	260113,665393
5	6,941232	265126,641968
5,02	6,974406	266398,290624
5,04	7,035706	268734,758638
5,06	7,096073	271045,543369
5,08	7,108206	271509,081628
5,1	7,220191	275790,946845
5,12	7,235072	276352,228846
5,14	7,339788	280355,175331
5,16	7,388161	282204,624321
5,18	7,447416	284469,140276
5,2	7,510109	286861,366932
5,22	7,54247	288096,853089
5,24	7,6703	292991,853315
5,26	7,659067	292558,943748
5,28	7,768586	296744,103616
5,3	7,820825	298741,57324
5,32	7,823882	298857,829062
5,34	7,940045	303286,780227
5,36	7,945236	303489,544557
5,38	7,938542	303234,100961
5,4	7,988231	305126,353082
5,42	8,09927	309376,875401
5,44	8,110813	309815,861008
5,46	8,246241	314987,049809
5,48	8,269723	315888,365548
5,5	8,344517	318750,583565
5,52	8,426655	321886,668411
5,54	8,422437	321713,679341
5,56	8,58992	328107,032679
5,58	8,587306	328017,692296
5,6	8,691703	331996,902642
5,62	8,767663	334912,238016
5,64	8,783682	335524,016792
5,66	8,925	340919,003238
5,68	8,927052	341000,743976
5,7	9,101875	347680,809107
5,72	9,104953	347787,618856
5,74	9,19436	351204,241007
5,76	9,272363	354195,355677
5,78	9,255745	353552,636479
5,8	9,277476	354373,755629
5,82	9,425361	360044,22855
5,84	9,483839	362271,031121
5,86	9,554168	364951,486807
5,88	9,685209	369953,634259
5,9	9,696641	370395,830212
5,92	9,857791	376548,004819
5,94	9,879037	377364,087057
5,96	9,977601	381128,483143
5,98	10,122987	386682,302277
6	10,121777	386629,448005
6,02	10,319325	394172,116533
6,04	10,329192	394547,809769
6,06	10,454655	399350,587987
6,08	10,533749	402376,198018
6,1	10,583746	404283,812947
6,12	10,770474	411409,868865
6,14	10,752713	410744,9368
6,16	10,934077	417656,665061
6,18	10,963576	418787,836973
6,2	10,965439	418870,629524
6,22	10,988726	419755,533052
6,24	11,21288	428315,239361
6,26	11,223662	428722,4006
6,28	11,373806	434459,311441
6,3	11,463743	437892,775727
6,32	11,506174	439507,336513
6,34	11,700041	446931,371532
6,36	11,700819	446951,072889
6,38	11,904958	454737,207899
6,4	11,958718	456808,574249
6,42	12,044881	460105,968199
6,44	12,190514	465661,655295
6,46	12,18557	465458,748318
6,48	12,432203	474880,148027
6,5	12,437384	475074,071542
6,52	12,561739	479834,807154
6,54	12,689995	484747,665033
6,56	12,715132	485697,591013
6,58	12,942475	494370,573502
6,6	12,941461	494340,15277
6,62	12,93065	493897,289222
6,64	13,002589	496659,018057
6,66	13,168798	503032,220825
6,68	13,178907	503417,694133
6,7	13,403224	511986,278817
6,72	13,438583	513332,552248
6,74	13,55284	517720,552242
6,76	13,68863	522913,933776
6,78	13,703411	523487,647298
6,8	13,913813	531506,108077
6,82	13,909326	531347,495046
6,84	14,068915	537441,899371
6,86	14,16743	541208,668997
6,88	14,214621	543028,740222
6,9	14,402619	550200,183599
6,92	14,413597	550626,146594
6,94	14,573658	556753,995874
6,96	14,613509	558272,323533
6,98	14,709137	561908,868104
7	14,830919	566564,08815
7,02	14,844565	567090,247486
7,04	14,823458	566274,864162
7,06	14,96689	571763,075635
7,08	15,047399	574836,18272
7,1	15,104173	577017,680587
7,12	15,286651	583977,098606
7,14	15,286028	583952,919097
7,16	15,458623	590536,713412
7,18	15,506107	592368,862078
7,2	15,58873	595520,296435
7,22	15,730655	600949,264124
7,24	15,722861	600643,749353
7,26	15,940681	608981,231705
7,28	15,951208	609351,989131
7,3	16,060468	613543,028833
7,32	16,159512	617331,768974
7,34	16,182192	618177,137171
7,36	16,369371	625343,908953
7,38	16,368847	625323,133943
7,4	16,509942	630729,092021
7,42	16,580237	633415,119037
7,44	16,573011	633111,390371
7,46	16,570305	633015,750832
7,48	16,764422	640443,08745
7,5	16,770866	640693,203443
7,52	16,890166	645260,310007
7,54	16,986056	648900,118988
7,56	17,001951	649530,833112
7,58	17,171771	656020,622392
7,6	17,182552	656444,321984
7,62	17,317037	661568,608875
7,64	17,374134	663757,184247
7,66	17,423729	665651,767422
7,68	17,563474	670980,884051
7,7	17,564032	671007,220822
7,72	17,732759	677463,671202
7,74	17,753999	678277,824094
7,76	17,830716	681207,952201
7,78	17,927502	684884,458736
7,8	17,933819	685132,910444
7,82	18,102509	691599,226579
7,84	18,101583	691563,959007
7,86	18,095112	691299,06038
7,88	18,142737	693123,77249
7,9	18,268606	697928,631721
7,92	18,267148	697876,545666
7,94	18,426829	703977,599188
7,96	18,448344	704805,641106
7,98	18,520759	707551,7023
8	18,617619	711272,971131
8,02	18,621206	711407,790767
8,04	18,786901	717725,072943
8,06	18,790295	717885,585723
8,08	18,884544	721487,68647
8,1	18,949716	723942,755352
8,12	18,979035	725090,917605
8,14	19,09971	729678,773189
8,16	19,099149	729673,617603
8,18	19,230572	734699,553453
8,2	19,256101	735647,262383
8,22	19,310296	737736,084392
8,24	19,403571	741287,058268
8,26	19,404272	741311,911656
8,28	19,403029	741288,109958
8,3	19,488214	744539,322119
8,32	19,547532	746782,649009
8,34	19,582189	748121,563217
8,36	19,702431	752704,105273
8,38	19,701791	752676,081785
8,4	19,815184	757004,770847
8,42	19,850878	758383,866442
8,44	19,898328	760185,802432
8,46	19,980053	763344,97633
8,48	19,989734	763703,019901
8,5	20,123589	768799,765206
8,52	20,130413	769096,714182
8,54	20,192289	771464,586071
8,56	20,259595	774046,969991
8,58	20,278006	774703,884661
8,6	20,385724	778848,905865
8,62	20,390978	779061,559262
8,64	20,486162	782678,106262
8,66	20,525325	784182,578251
8,68	20,522828	784097,417945
8,7	20,52349	784143,737501
8,72	20,641028	788619,365525
8,74	20,645211	788776,226922
8,76	20,709972	791237,523025
8,78	20,76495	793336,749112
8,8	20,779486	793888,591687
8,82	20,887256	798010,293939
8,84	20,894565	798288,234552
8,86	20,986508	801814,416488
8,88	21,025854	803322,054222
8,9	21,064409	804796,114412
8,92	21,141404	807705,062449
8,94	21,139021	807618,02787
8,96	21,258196	812201,848459
8,98	21,271199	812681,106078
9	21,324958	814752,716883
9,02	21,386065	817104,28312
9,04	21,385599	817045,972467
9,06	21,492034	821130,765207
9,08	21,48705	820935,874862
9,1	21,48973	821071,843687
9,12	21,527545	822509,92884
9,14	21,610957	825695,683215
