TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,638407	24437,053341
0,04	0,493631	18895,503375
0,06	0,789839	30234,213029
0,08	0,396429	15174,547368
0,1	0,645533	24709,885282
0,12	0,786151	30092,630629
0,14	0,507755	19436,097536
0,16	0,521499	19961,984975
0,18	0,542605	20770,038131
0,2	0,646186	24734,372543
0,22	1,21212	46398,022328
0,24	1,173701	44927,307413
0,26	0,537988	20593,179582
0,28	0,583248	22325,641544
0,3	0,652577	24979,863139
0,32	0,611106	23392,218023
0,34	0,28393	10868,606405
0,36	0,598716	22918,699773
0,38	0,472088	18071,30612
0,4	0,511023	19561,089034
0,42	0,590327	22597,196061
0,44	0,755914	28936,79042
0,46	0,60287	23077,710112
0,48	0,629196	24085,815937
0,5	0,552465	21148,39172
0,52	0,621889	23805,687224
0,54	0,598029	22891,927403
0,56	0,254583	9744,966914
0,58	0,780305	29869,104323
0,6	0,765226	29292,348102
0,62	0,547179	20945,489443
0,64	0,74663	28579,900127
0,66	1,080702	41367,874649
0,68	0,66333	25391,119181
0,7	0,542595	20770,240266
0,72	0,600121	22971,473688
0,74	0,544895	20857,992944
0,76	0,573167	21940,323507
0,78	0,709975	27176,612788
0,8	0,725043	27753,662633
0,82	0,391144	14972,456934
0,84	0,572447	21912,409202
0,86	0,653211	25004,307571
0,88	0,607007	23235,395915
0,9	0,600813	22997,999515
0,92	0,925615	35432,027315
0,94	0,485992	18602,86854
0,96	0,539534	20652,247365
0,98	0,648747	24832,901051
1	0,617881	23651,205754
1,02	0,523878	20053,539066
1,04	0,411863	15765,585355
1,06	0,933334	35725,824413
1,08	1,014406	38829,250425
1,1	0,569538	21800,772176
1,12	0,393256	15053,831023
1,14	0,747633	28618,71174
1,16	0,511014	19561,269018
1,18	0,481685	18438,515142
1,2	0,636434	24362,43597
1,22	0,663943	25415,39604
1,24	0,768474	29417,063808
1,26	0,491083	18798,781753
1,28	0,605629	23182,997846
1,3	0,459584	17592,858463
1,32	0,786637	30113,760795
1,34	0,843803	32300,716259
1,36	0,766862	29354,551137
1,38	0,866657	33175,798353
1,4	0,606983	23235,894797
1,42	0,918833	35173,397731
1,44	0,818784	31343,085037
1,46	0,701114	26838,475375
1,48	0,685626	26245,751261
1,5	0,943411	36113,680525
1,52	0,893135	34189,011054
1,54	0,819289	31362,582197
1,56	0,727305	27841,984129
1,58	0,75261	28810,027574
1,6	0,765215	29292,588268
1,62	0,627865	24035,318215
1,64	0,188926	7232,111302
1,66	0,7614	29146,570094
1,68	0,550962	21090,591856
1,7	0,637744	24412,314648
1,72	0,498645	19088,392937
1,74	0,266055	10184,663717
1,76	0,027471	1051,613171
1,78	0,184471	7061,534137
1,8	0,570988	21856,786763
1,82	0,316072	12099,214724
1,84	0,256501	9819,09556
1,86	0,367201	14056,706998
1,88	0,457933	17530,010555
1,9	0,253233	9694,239611
1,92	0,373941	14314,401258
1,94	0,692261	26500,09437
1,96	0,652664	24985,035776
1,98	0,765857	29317,290179
2	0,491242	18804,760552
2,02	0,449687	17214,187575
2,04	0,813785	31151,625667
2,06	0,591852	22656,340818
2,08	0,601613	23029,816509
2,1	0,808659	30955,310304
2,12	0,677689	25942,191554
2,14	1,002912	38390,674349
2,16	0,938205	35913,389318
2,18	0,949235	36334,950193
2,2	1,150488	44039,562958
2,22	1,110391	42504,104332
2,24	1,246609	47719,537253
2,26	1,233221	47205,254464
2,28	1,222362	46790,64474
2,3	1,349485	51656,670436
2,32	1,257938	48151,100432
2,34	1,375137	52638,342135
2,36	1,294751	49561,038953
2,38	1,3315	50967,491982
2,4	1,314529	50317,478191
2,42	1,398238	53522,371006
2,44	1,450797	55534,287534
2,46	1,493461	57167,494493
2,48	1,503178	57539,415767
2,5	1,595783	61084,743063
2,52	1,542522	59044,786429
