TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,595031	22759,137361
0,04	0,769481	29431,708531
0,06	0,656425	25107,802234
0,08	0,437432	16731,137478
0,1	1,51748	58042,979807
0,12	1,395555	53380,546828
0,14	0,617065	23602,865089
0,16	0,773795	29597,638307
0,18	0,755224	28887,254489
0,2	0,442939	16942,329495
0,22	0,751897	28760,116477
0,24	0,485224	18560,154306
0,26	0,721854	27611,388505
0,28	0,643584	24616,155985
0,3	0,329392	12599,144215
0,32	0,774868	29639,012529
0,34	0,360852	13802,50785
0,36	0,627134	23988,011763
0,38	0,848449	32453,043497
0,4	0,670899	25661,356097
0,42	0,661502	25301,574263
0,44	0,498819	19079,272546
0,46	0,473039	18093,061058
0,48	0,633775	24241,015477
0,5	0,443891	16978,139017
0,52	1,218006	46585,036501
0,54	1,368408	52339,287046
0,56	0,604781	23131,809915
0,58	0,721888	27610,691069
0,6	0,557344	21317,527185
0,62	0,630474	24114,629347
0,64	0,784541	30007,099762
0,66	0,825514	31574,814253
0,68	0,739033	28266,853782
0,7	0,625166	23910,80463
0,72	0,473042	18092,99661
0,74	0,732238	28005,925168
0,76	0,561085	21460,187623
0,78	0,691143	26435,208823
0,8	0,66465	25422,043517
0,82	0,535175	20469,484932
0,84	0,558841	21374,744637
0,86	0,631138	24139,910977
0,88	0,425658	16279,707726
0,9	0,853374	32640,394555
0,92	0,412693	15784,57875
0,94	1,133813	43366,079162
0,96	1,35492	51822,990826
0,98	0,714314	27321,79857
1	0,733936	28071,533206
1,02	0,723045	27654,889791
1,04	0,635747	24316,536111
1,06	0,761861	29139,322028
1,08	0,229228	8767,24441
1,1	0,627165	23987,35785
1,12	0,765678	29285,938494
1,14	0,745223	28503,620034
1,16	0,54904	20999,896408
1,18	0,758551	29013,53397
1,2	0,796155	30451,947007
1,22	0,790346	30230,824653
1,24	0,404511	15471,946604
1,26	0,823993	31516,760503
1,28	0,717239	27433,234464
1,3	0,790368	30230,370762
1,32	0,715477	27366,600555
1,34	0,795094	30412,039805
1,36	0,929786	35564,426547
1,38	1,274196	48737,268748
1,4	0,707241	27052,605675
1,42	0,883175	33781,358905
1,44	0,870314	33289,482947
1,46	0,82398	31517,021229
1,48	0,831047	31787,208323
1,5	0,788758	30170,155104
1,52	0,798241	30532,297672
1,54	0,8808	33690,964084
1,56	0,64938	24838,885951
1,58	0,540587	20677,831846
1,6	0,577204	22078,125332
1,62	0,707252	27052,376291
1,64	0,698345	26711,323507
1,66	0,206196	7887,102114
1,68	0,708423	27097,686113
1,7	0,400344	15313,515651
1,72	0,381116	14577,475747
1,74	0,573575	21939,313678
1,76	0,534521	20445,523774
1,78	1,1668	44630,733071
1,8	0,88789	33961,760686
1,82	0,312717	11961,750049
1,84	0,331915	12695,815552
1,86	0,60419	23110,895429
1,88	0,434549	16621,433771
1,9	0,737982	28228,126562
1,92	0,668516	25570,469163
1,94	0,666001	25474,946919
1,96	0,748658	28636,389423
1,98	0,800935	30636,172646
2	0,755873	28912,442813
2,02	0,868482	33219,38408
2,04	0,718475	27482,588492
2,06	0,828607	31694,90576
2,08	0,999883	38246,75354
2,1	0,967196	36996,145714
2,12	1,101611	42138,519676
2,14	1,116667	42714,63285
2,16	1,013151	38754,741699
2,18	1,09132	41745,376807
2,2	1,048385	40103,107791
2,22	1,005697	38470,066228
2,24	1,168207	44685,955366
2,26	1,207563	46192,265813
2,28	1,178201	45066,581937
2,3	1,220314	46678,60403
2,32	1,30624	49966,40509
2,34	1,333139	50995,113078
2,36	1,230856	47083,054077
2,38	1,36317	52144,653354
2,4	1,535751	58745,184791
2,42	1,461049	55888,656676
2,44	1,592071	60900,568975
2,46	1,537618	58818,663504
2,48	1,653351	63242,553181
2,5	1,611643	61647,996616
2,52	1,648003	63040,081216
2,54	1,557369	59571,051057
2,56	1,602817	61309,939167
2,58	1,702821	65137,740192
2,6	1,717014	65678,924565
2,62	1,749999	66941,595248
2,64	1,677891	64182,941557
2,66	1,874711	71708,356659
2,68	1,858094	71076,316271
2,7	1,920025	73443,068178
2,72	1,949342	74566,663409
2,74	1,994004	76276,502488
2,76	2,004271	76667,325517
2,78	2,019414	77247,086916
2,8	2,098705	80280,251194
2,82	2,080118	79569,309381
2,84	2,23794	85606,140372
2,86	2,18604	83620,064337
2,88	2,271292	86881,034621
2,9	2,261518	86507,70434
2,92	2,282993	87330,681123
2,94	2,32739	89027,93303
2,96	2,332604	89226,406633
2,98	2,38532	91244,887251
3	2,516402	96255,388728
3,02	2,525632	96611,144711
3,04	2,491837	95318,793107
3,06	2,529257	96750,372937
3,08	2,489654	95235,507182
3,1	2,527457	96680,54462
3,12	2,663274	101874,330836
3,14	2,638562	100927,950697
3,16	2,722327	104134,90772
3,18	2,75147	105249,563089
3,2	2,714928	103853,452413
3,22	2,80392	107256,757912
3,24	2,879289	110140,649279
3,26	2,91563	111529,350167
3,28	2,954527	113013,840705
3,3	2,988738	114326,93788
3,32	3,023359	115649,342962
3,34	3,068193	117364,169963
3,36	3,176956	121529,801698
3,38	3,162112	120959,450208
3,4	3,191871	122094,564721
3,42	3,189907	122019,503065
3,44	3,174389	121427,905121
3,46	3,198771	122360,06444
3,48	3,309402	126590,868725
3,5	3,321371	127048,46723
3,52	3,338135	127692,114163
