TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,732371	28003,166972
0,04	0,71855	27474,671848
0,06	0,669179	25586,715842
0,08	0,447908	17126,089983
0,1	0,86916	33233,682518
0,12	1,126593	43075,784332
0,14	0,536067	20496,975775
0,16	0,62929	24060,952439
0,18	0,634573	24263,323186
0,2	0,629277	24061,210782
0,22	0,587384	22459,322807
0,24	0,51378	19644,88793
0,26	0,872906	33377,047626
0,28	0,488779	18688,773814
0,3	0,394137	15070,124727
0,32	0,665413	25443,26876
0,34	0,474898	18158,471631
0,36	0,788415	30146,036996
0,38	0,796855	30468,3773
0,4	0,351551	13442,078276
0,42	0,583819	22322,898843
0,44	0,638508	24413,964032
0,46	0,708593	27094,159861
0,48	0,583107	22295,41899
0,5	0,33326	12741,998501
0,52	1,466292	56066,066146
0,54	1,294008	49477,551853
0,56	0,639159	24439,037869
0,58	0,711543	27206,48017
0,6	0,585246	22377,602122
0,62	0,478402	18292,573797
0,64	0,542262	20734,091251
0,66	0,574443	21964,245139
0,68	0,661016	25274,404796
0,7	0,583088	22295,828265
0,72	0,40044	15311,523765
0,74	0,757054	28947,049738
0,76	0,49808	19045,163581
0,78	0,696701	26639,469336
0,8	0,424736	16240,883854
0,82	0,373445	14279,452509
0,84	0,865227	33082,675249
0,86	0,60281	23050,280496
0,88	0,574427	21964,57015
0,9	0,632574	24188,107278
0,92	0,584519	22350,547921
0,94	1,284964	49133,645926
0,96	1,378081	52694,819045
0,98	0,580209	22186,085702
1	0,654005	25007,591843
1,02	0,594437	22730,029975
1,04	0,505565	19331,833117
1,06	0,657184	25129,572446
1,08	0,655275	25056,520607
1,1	0,814454	31143,198689
1,12	0,730621	27938,419786
1,14	0,315198	12052,673968
1,16	0,604884	23129,675853
1,18	0,655278	25056,455736
1,2	0,553689	21171,570274
1,22	0,760346	29073,630679
1,24	0,255134	9755,919581
1,26	0,784148	29983,830407
1,28	0,727207	27806,403057
1,3	0,557456	21315,186732
1,32	0,669784	25610,973355
1,34	0,747612	28586,11082
1,36	1,022432	39094,775007
1,38	1,274159	48718,706384
1,4	0,825692	31571,125635
1,42	0,765274	29262,126673
1,44	0,863766	33027,482018
1,46	0,835741	31955,927342
1,48	0,803124	30707,959018
1,5	0,730091	27915,678905
1,52	0,820099	31357,752488
1,54	0,796329	30448,349242
1,56	0,773435	29573,267678
1,58	0,664806	25418,819436
1,6	0,728934	27872,106223
1,62	0,665426	25443,010538
1,64	0,706237	27003,708646
1,66	0,407684	15588,155181
1,68	0,583097	22295,624932
1,7	0,558964	21372,201765
1,72	0,451449	17261,671031
1,74	0,602837	23049,723786
1,76	0,189758	7255,566579
1,78	1,000137	38241,481539
1,8	1,080399	41309,69883
1,82	0,325879	12460,372597
1,84	0,039921	1526,406149
1,86	0,427686	16353,135035
1,88	0,499923	19114,860142
1,9	0,401687	15358,502266
1,92	0,583952	22327,956751
1,94	0,665541	25447,481458
1,96	0,650297	24864,815211
1,98	0,819187	31322,114368
2	0,63469	24268,087692
2,02	0,831841	31805,874341
2,04	0,799572	30572,097541
2,06	0,947368	36223,495844
2,08	1,019991	39000,626562
2,1	0,915948	35023,854095
2,12	0,986233	37711,153269
2,14	0,964408	36875,396912
2,16	1,085074	41490,032929
2,18	1,059761	40521,602849
2,2	1,160979	44391,621991
2,22	1,041058	39807,025121
2,24	1,187659	45411,940308
2,26	1,168116	44666,74392
2,28	1,225383	46855,542646
2,3	1,384785	52951,472683
2,32	1,278443	48884,412051
2,34	1,274192	48721,597564
2,36	1,20127	45934,124961
2,38	1,352756	51725,656081
2,4	1,462238	55914,561341
2,42	1,400396	53547,757178
2,44	1,432518	54777,577397
2,46	1,471388	56262,318622
2,48	1,592686	60903,282956
2,5	1,647384	62993,117786
2,52	1,734606	66327,621455
2,54	1,684763	64421,406975
2,56	1,695886	64846,657589
2,58	1,794281	68608,95435
2,6	1,760914	67332,729392
2,62	1,713526	65521,461079
2,64	1,726389	66013,936877
2,66	1,833841	70124,623745
2,68	1,772966	67793,933149
2,7	1,888877	72226,256533
2,72	1,938412	74121,63986
2,74	1,929774	73791,228529
2,76	1,993054	76209,693155
2,78	2,042728	78109,943762
2,8	2,112129	80762,425568
2,82	2,011586	76920,504719
2,84	2,144139	81985,733057
2,86	2,211255	84553,784042
2,88	2,240861	85688,56152
2,9	2,207259	84402,467685
2,92	2,242416	85744,255489
2,94	2,3315	89154,217344
2,96	2,361094	90283,629364
2,98	2,390117	91393,028457
3	2,457349	93963,303752
3,02	2,49652	95458,726176
3,04	2,506954	95862,8202
3,06	2,491913	95287,556391
3,08	2,450354	93696,704673
3,1	2,566734	98148,582649
3,12	2,639761	100940,423834
3,14	2,691946	102935,825398
3,16	2,676731	102351,865329
3,18	2,711428	103680,866637
3,2	2,781432	106355,784524
3,22	2,871995	109820,735555
3,24	2,892646	110606,303744
3,26	2,957575	113092,308726
3,28	2,933192	112159,163049
3,3	2,979657	113937,393557
3,32	3,065673	117223,640671
3,34	3,075452	117598,574342
3,36	3,14822	120380,873943
3,38	3,155626	120665,030896
3,4	3,163954	120983,568682
3,42	3,241058	123931,391231
3,44	3,204171	122525,07519
3,46	3,256166	124513,023107
3,48	3,335829	127555,373511
3,5	3,312056	126647,425084
3,52	3,43689	131418,414498
3,54	3,467527	132588,742058
3,56	3,479627	133054,20071
3,58	3,590269	137283,572648
3,6	3,565823	136351,373037
3,62	3,603745	137798,663026
3,64	3,647083	139455,249239
3,66	3,688365	141037,625354
3,68	3,8171	145957,52543
3,7	3,79216	145004,712633
3,72	3,899434	149109,694807
3,74	3,887086	148637,993837
3,76	3,938757	150607,718161
3,78	3,951719	151107,056964
3,8	3,988592	152514,445623
3,82	4,149944	158680,420864
3,84	4,167295	159351,493941
3,86	4,135894	158145,143181
3,88	4,142811	158412,393212
3,9	4,195866	160444,108633
3,92	4,183398	159961,699725
3,94	4,286398	163899,658664
3,96	4,285119	163851,45806
3,98	4,359353	166695,557092
4	4,457928	170463,45135
4,02	4,434114	169555,27803
4,04	4,536464	173464,174469
