TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,552169	21110,065998
0,04	0,447095	17093,482424
0,06	0,742076	28371,289549
0,08	0,563362	21538,652622
0,1	0,633669	24226,402148
0,12	0,455408	17411,068149
0,14	0,195576	7477,394156
0,16	0,845953	32343,32104
0,18	0,409145	15642,494042
0,2	0,745993	28521,180513
0,22	0,495707	18951,738349
0,24	0,665732	25452,170802
0,26	1,288662	49269,04074
0,28	1,262152	48254,970686
0,3	0,394628	15087,715098
0,32	0,56852	21735,55854
0,34	0,525089	20075,238329
0,36	0,520315	19892,250658
0,38	0,757641	28965,865774
0,4	0,495703	18951,825299
0,42	0,549889	21023,594132
0,44	0,631708	24150,58605
0,46	0,735323	28112,229545
0,48	0,547624	20936,259244
0,5	0,648634	24797,396512
0,52	0,726201	27763,487065
0,54	0,71928	27499,112843
0,56	0,256418	9803,037591
0,58	0,690929	26414,581462
0,6	0,634992	24276,428538
0,62	0,560407	21425,040392
0,64	0,508993	19458,71256
0,66	0,353652	13520,063116
0,68	1,15219	44046,909548
0,7	1,062182	40605,881038
0,72	0,48294	18463,39552
0,74	0,510638	19520,995906
0,76	0,760404	29070,396885
0,78	0,393586	15046,990573
0,8	0,632368	24175,775079
0,82	0,587987	22478,987705
0,84	0,658201	25162,99249
0,86	0,619733	23692,161746
0,88	0,528278	20195,697039
0,9	0,449899	17199,666323
0,92	0,644128	24624,77439
0,94	0,6645	25403,841656
0,96	0,529839	20256,203305
0,98	0,52511	20074,810313
1	0,51952	19861,467092
1,02	0,625748	23922,494149
1,04	0,624401	23871,821527
1,06	0,693322	26506,935166
1,08	0,42317	16178,126411
1,1	0,948243	36251,970598
1,12	0,873591	33398,901339
1,14	0,683042	26113,235168
1,16	0,53841	20584,421101
1,18	0,810771	30996,878545
1,2	0,330266	12626,659061
1,22	0,64345	24600,666708
1,24	0,695123	26575,752439
1,26	0,243066	9292,945994
1,28	0,695722	26598,672011
1,3	0,638264	24401,533656
1,32	0,598501	22882,128856
1,34	0,666983	25499,965429
1,36	0,78359	29957,9923
1,38	0,788355	30140,500123
1,4	0,681799	26067,010309
1,42	0,714624	27321,521498
1,44	0,849393	32474,860413
1,46	0,681809	26066,807916
1,48	0,814355	31134,180908
1,5	0,692106	26461,217928
1,52	0,744429	28460,83226
1,54	0,967278	36981,110454
1,56	0,923218	35295,757369
1,58	0,868795	33216,36224
1,6	0,857216	32773,272161
1,62	0,766922	29321,280571
1,64	0,532183	20346,391048
1,66	0,683022	26113,65679
1,68	0,748224	28606,446706
1,7	0,576521	22041,642719
1,72	0,462668	17688,664837
1,74	0,363874	13911,700092
1,76	0,193839	7410,660239
1,78	0,232884	8903,839325
1,8	0,330496	12635,683589
1,82	0,439767	16812,486324
1,84	0,582408	22266,599345
1,86	0,625853	23927,60695
1,88	0,593044	22673,05986
1,9	0,72744	27811,665381
1,92	0,80051	30605,423112
1,94	0,77191	29511,143692
1,96	0,585978	22402,845179
1,98	0,647451	24753,14036
2	0,700021	26762,471012
2,02	0,639023	24431,394135
2,04	0,867448	33164,656196
2,06	0,762123	29137,560553
2,08	0,908281	34725,169517
2,1	0,892546	34123,802347
2,12	1,042403	39853,019791
2,14	1,087009	41558,477797
2,16	1,059453	40504,646827
2,18	1,116882	42700,245978
2,2	1,072346	40997,871542
2,22	1,208235	46194,474987
2,24	1,294155	49478,521595
2,26	1,31807	50393,28213
2,28	1,308247	50017,019587
2,3	1,235179	47224,316094
2,32	1,438657	55004,119
2,34	1,448508	55378,456642
2,36	1,365257	52198,003526
2,38	1,356085	51846,544136
2,4	1,425022	54480,46251
2,42	1,313964	50235,754496
2,44	1,465402	56023,007882
2,46	1,524179	58272,013614
2,48	1,501614	57408,37483
2,5	1,605862	61397,291892
2,52	1,669488	63828,137484
2,54	1,706766	65252,591105
2,56	1,595464	60999,003769
2,58	1,757014	67175,303467
2,6	1,778719	68003,680006
2,62	1,792939	68547,942152
2,64	1,909996	73020,500941
2,66	1,877195	71767,568589
2,68	1,855989	70956,958484
2,7	1,938091	74097,815519
2,72	1,993635	76220,168478
2,74	2,073498	79275,541792
2,76	2,119791	81045,670241
2,78	2,011317	76896,310141
2,8	2,095721	80122,840273
2,82	2,114311	80834,397948
2,84	2,113723	80811,732901
2,86	2,293684	87692,856868
2,88	2,242652	85740,006515
2,9	2,297555	87837,326992
2,92	2,203837	84257,540175
2,94	2,313917	88467,617143
2,96	2,36097	90266,538653
2,98	2,31521	88515,090624
3	2,490337	95210,247231
3,02	2,456783	93929,601174
3,04	2,514455	96133,640169
3,06	2,567929	98176,364261
3,08	2,590517	99041,455711
3,1	2,698911	103184,612533
3,12	2,621576	100226,230119
3,14	2,719519	103972,382381
3,16	2,736881	104638,896441
3,18	2,735864	104597,129434
3,2	2,697662	103137,674082
3,22	2,79744	106952,045741
3,24	2,8261	108044,041265
3,26	2,839401	108557,411501
3,28	2,952744	112891,479563
3,3	2,995579	114522,602823
3,32	3,060712	117017,511278
3,34	3,015189	115276,710077
3,36	3,126427	119530,142573
3,38	3,132429	119758,957654
3,4	3,185135	121776,93117
3,42	3,224032	123262,490363
3,44	3,223303	123231,898805
3,46	3,3154	126754,97843
3,48	3,333722	127453,926005
3,5	3,38871	129558,825035
3,52	3,493774	133576,725078
3,54	3,480357	133058,845957
3,56	3,550685	135751,448984
3,58	3,557196	135996,62273
3,6	3,550901	135760,803691
3,62	3,588865	137210,116154
3,64	3,664787	140113,125044
3,66	3,654241	139707,490497
3,68	3,794742	145078,689123
3,7	3,777264	144409,378634
3,72	3,841745	146877,124835
3,74	3,893713	148861,074896
3,76	3,86326	147699,983956
3,78	3,986722	152425,343343
3,8	3,97648	152026,881321
3,82	4,071872	155677,454757
3,84	4,07739	155888,596962
3,86	4,137636	158191,991022
3,88	4,178972	159768,886201
3,9	4,177179	159700,227869
3,92	4,291648	164079,750451
3,94	4,315538	164988,641044
3,96	4,344126	166086,642812
3,98	4,41132	168649,627492
4	4,36852	167018,830972
4,02	4,405146	168415,406851
4,04	4,516166	172661,647196
4,06	4,567895	174634,163729
4,08	4,589791	175473,177681
4,1	4,641778	177466,173705
4,12	4,676881	178805,121764
4,14	4,79951	183495,131845
4,16	4,817585	184188,105246
4,18	4,866999	186080,610413
4,2	4,910825	187749,634436
4,22	4,920703	188129,507301
4,24	5,022599	192030,163896
4,26	5,036975	192577,010923
4,28	5,132398	196222,166432
4,3	5,1432	196638,900496
4,32	5,190728	198458,513542
4,34	5,302499	202724,225748
4,36	5,266567	201363,451182
4,38	5,376534	205559,899812
4,4	5,400872	206495,816993
4,42	5,409351	206819,925962
4,44	5,413144	206968,277968
4,46	5,534866	211620,112428
4,48	5,508566	210608,3197
4,5	5,629	215217,777049
4,52	5,663764	216546,111431
4,54	5,686577	217423,597935
4,56	5,796297	221613,553315
4,58	5,785638	221210,999243
4,6	5,918579	226287,406301
4,62	5,923763	226491,063544
4,64	5,981591	228696,631173
4,66	6,028711	230501,299332
4,68	6,047613	231224,098371
4,7	6,202195	237131,326799
4,72	6,208728	237383,82821
4,74	6,268677	239676,742774
4,76	6,291493	240549,263228
4,78	6,34004	242409,207784
4,8	6,463589	247130,49756
4,82	6,44223	246309,501921
4,84	6,454204	246769,801073
4,86	6,510488	248914,90574
4,88	6,530599	249688,411594
4,9	6,561047	250850,9507
4,92	6,678036	255327,783992
4,94	6,688758	255733,983212
4,96	6,775605	259056,406959
4,98	6,827425	261037,478609
5	6,872327	262760,275866
5,02	6,98255	266971,24098
5,04	6,970457	266510,718981
5,06	7,080234	270710,309647
5,08	7,096168	271315,659545
5,1	7,195651	275114,160271
5,12	7,279606	278325,446544
5,14	7,277406	278246,189738
5,16	7,408155	283239,876035
5,18	7,40913	283276,032438
5,2	7,488295	286301,200621
5,22	7,540962	288321,274872
5,24	7,549953	288665,519514
5,26	7,543936	288425,716704
5,28	7,675641	293474,66573
5,3	7,691474	294076,743328
5,32	7,781399	297514,887526
5,34	7,852407	300234,735566
5,36	7,858991	300479,716545
5,38	7,979778	305100,361868
5,4	7,975608	304943,570242
5,42	8,094419	309487,292067
5,44	8,155943	311836,581086
5,46	8,183252	312885,049072
5,48	8,254093	315594,697773
5,5	8,257132	315707,245095
5,52	8,430433	322330,044593
5,54	8,450481	323104,704953
5,56	8,522867	325867,468899
5,58	8,580159	328052,00506
5,6	8,592653	328533,932373
5,62	8,783355	335824,716925
5,64	8,80324	336577,346348
5,66	8,811314	336889,700423
5,68	8,830478	337628,56592
5,7	8,939937	341803,614727
5,72	8,943161	341929,080883
5,74	9,076419	347026,600443
5,76	9,111949	348388,732672
5,78	9,191584	351432,204451
5,8	9,314844	356145,24407
5,82	9,335221	356916,098494
5,84	9,539465	364725,36731
5,86	9,528509	364316,112659
5,88	9,637372	368462,416447
5,9	9,726474	371879,743129
5,92	9,747102	372668,089316
5,94	9,931856	379739,961501
5,96	9,918531	379226,702532
5,98	10,100103	386167,278217
6	10,156814	388331,162344
6,02	10,211963	390451,160882
6,04	10,354548	395908,184618
6,06	10,369074	396455,694663
6,08	10,349868	395710,975429
6,1	10,482202	400775,814897
6,12	10,58084	404545,665446
6,14	10,60771	405588,441291
6,16	10,825758	413910,597802
6,18	10,823526	413834,318436
6,2	11,001615	420640,764364
6,22	11,046315	422341,142548
6,24	11,133352	425666,730437
6,26	11,31152	432479,514331
6,28	11,304051	432195,557738
6,3	11,520668	440477,196954
6,32	11,533973	440998,331528
6,34	11,673331	446305,969002
6,36	11,810446	451557,409796
6,38	11,814313	451718,458326
6,4	12,020468	459597,205343
6,42	12,02167	459635,629788
6,44	12,19701	466337,911088
6,46	12,277456	469417,463186
6,48	12,278124	469431,620985
6,5	12,280294	469526,672838
6,52	12,514519	478483,021265
6,54	12,536554	479322,485925
6,56	12,639633	483275,684731
6,58	12,776658	488516,402346
6,6	12,778491	488587,985659
6,62	13,042768	498687,522693
6,64	13,058848	499289,599664
6,66	13,195933	504555,445508
6,68	13,284665	507953,082137
6,7	13,33979	510037,492651
6,72	13,552205	518162,363002
6,74	13,549968	518089,101876
6,76	13,753172	525847,270494
6,78	13,794085	527426,256235
6,8	13,902865	531581,334368
6,82	14,06404	537753,657781
6,84	14,052848	537311,265493
6,86	14,286937	546272,460864
6,88	14,289007	546348,156805
6,9	14,28862	546352,742051
