TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	1,479061	56573,996525
0,04	1,11273	42561,936827
0,06	0,751875	28759,97875
0,08	0,566874	21683,139537
0,1	0,730535	27943,407003
0,12	0,548213	20968,867796
0,14	0,712079	27236,559521
0,16	0,561711	21485,550625
0,18	0,494709	18922,842037
0,2	0,470564	17998,7142
0,22	0,64198	24554,715736
0,24	0,516938	19772,81837
0,26	0,650995	24899,644146
0,28	0,720793	27570,066672
0,3	0,69671	26648,745763
0,32	0,468793	17930,858374
0,34	0,55125	21084,595779
0,36	0,628204	24028,270746
0,38	0,609358	23307,751665
0,4	0,785508	30043,471248
0,42	0,732281	28007,934614
0,44	0,864332	33059,060633
0,46	1,457252	55738,147337
0,48	1,410738	53959,208439
0,5	0,610738	23359,653441
0,52	0,458914	17553,283197
0,54	0,628877	24053,394779
0,56	0,477594	18267,371431
0,58	0,940829	35984,773817
0,6	0,503898	19273,350293
0,62	0,814139	31138,663511
0,64	0,633495	24230,02576
0,66	0,579252	22155,043804
0,68	0,633485	24230,219779
0,7	0,612097	23411,799927
0,72	0,817689	31275,76273
0,74	0,67671	25883,243534
0,76	0,289884	11087,467736
0,78	0,756884	28949,108138
0,8	0,478468	18300,61908
0,82	0,655456	25070,324582
0,84	0,49473	18922,408632
0,86	0,43373	16589,784913
0,88	1,433347	54823,441571
0,9	0,065123	2490,870778
0,92	0,97474	37281,71806
0,94	0,526524	20138,927377
0,96	0,502241	19210,072513
0,98	0,607313	23229,040717
1	0,517751	19803,435351
1,02	0,771035	29491,543033
1,04	0,420075	16067,520326
1,06	0,684037	26164,47559
1,08	0,629517	24079,152362
1,1	0,544392	20823,330195
1,12	0,569073	21767,265227
1,14	0,487932	18663,467184
1,16	0,761787	29138,549334
1,18	0,699675	26763,127412
1,2	0,539009	20617,596859
1,22	0,712666	27258,859286
1,24	0,585664	22401,576039
1,26	0,805355	30805,211276
1,28	0,745753	28526,164707
1,3	0,60798	23255,626548
1,32	0,537467	20558,313486
1,34	0,684649	26187,673844
1,36	0,237788	9095,903228
1,38	0,767765	29367,823475
1,4	0,684044	26164,329234
1,42	0,656716	25119,055608
1,44	0,717318	27437,195264
1,46	0,936788	35833,138168
1,48	0,921553	35250,399112
1,5	0,804329	30765,452713
1,52	0,750781	28717,289419
1,54	0,842248	32216,452712
1,56	0,76723	29346,910133
1,58	0,743524	28440,454437
1,6	0,830817	31778,233308
1,62	0,752995	28802,042644
1,64	0,828297	31682,460976
1,66	0,680972	26048,103032
1,68	0,533572	20409,779539
1,7	0,704416	26944,668807
1,72	0,330166	12628,731308
1,74	0,742972	28418,855005
1,76	0,46967	17965,00442
1,78	0,69201	26469,803703
1,8	1,218158	46596,113298
1,82	1,264748	48376,105562
1,84	0,564677	21598,480281
1,86	0,063923	2445,129521
1,88	0,256329	9804,887075
1,9	0,520299	19901,339968
1,92	0,353313	13514,207
1,94	0,666892	25508,68725
1,96	0,2887	11042,870488
1,98	0,549101	21003,523468
2	0,601912	23023,615968
2,02	0,644025	24633,974944
2,04	0,601222	22997,099809
2,06	0,609479	23312,711414
2,08	0,668745	25580,583585
2,1	0,818776	31318,830352
2,12	0,862377	32985,809725
2,14	0,671242	25675,436589
2,16	0,774357	29619,25805
2,18	1,042875	39890,354392
