TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,495922	18941,148638
0,04	0,626401	23924,578826
0,06	0,573392	21900,150261
0,08	0,778831	29747,188701
0,1	0,683265	26096,510002
0,12	0,458211	17500,785197
0,14	0,50677	19355,547082
0,16	0,640914	24479,66141
0,18	0,669658	25576,794663
0,2	0,467247	17846,257884
0,22	0,729472	27860,969726
0,24	0,710291	27128,460783
0,26	0,477878	18251,908778
0,28	0,310334	11852,954551
0,3	1,468487	56087,75391
0,32	1,369954	52325,234855
0,34	0,693581	26491,441173
0,36	0,609472	23278,102849
0,38	0,515769	19699,409261
0,4	0,087229	3331,5508
0,42	0,738593	28209,288419
0,44	0,435747	16642,723531
0,46	0,61561	23513,104535
0,48	0,63039	24077,28119
0,5	0,383662	14653,578814
0,52	0,768011	29333,986667
0,54	0,476998	18218,499265
0,56	0,608088	23225,803548
0,58	0,57486	21955,598549
0,6	0,458212	17500,761575
0,62	0,768569	29354,500289
0,64	0,529385	20219,154646
0,66	0,547257	20901,99748
0,68	0,407969	15582,238517
0,7	0,502617	19197,400844
0,72	1,239493	47342,895849
0,74	1,234051	47133,080236
0,76	0,698388	26675,156075
0,78	0,642233	24529,167372
0,8	0,66338	25337,048313
0,82	0,533327	20369,414128
0,84	0,67464	25766,937686
0,86	0,545725	20843,519955
0,88	0,436701	16679,459458
0,9	0,277319	10592,009006
0,92	0,577024	22039,168456
0,94	0,66337	25337,265421
0,96	0,594882	22720,812076
0,98	0,639612	24429,651151
1	0,753168	28766,517153
1,02	0,616292	23538,97428
1,04	0,685094	26166,686239
1,06	0,515762	19699,563612
1,08	0,682042	26049,634959
1,1	0,677105	25861,753004
1,12	0,28914	11043,294091
1,14	0,944944	36091,43082
1,16	0,940425	35918,749723
1,18	0,467248	17846,217559
1,2	0,523824	20006,71192
1,22	0,829812	31694,139634
1,24	0,65321	24948,673927
1,26	0,65831	25143,701944
1,28	0,697791	26652,215062
1,3	0,357703	13662,021854
1,32	0,821712	31384,36756
1,34	0,735181	28079,264807
1,36	0,549555	20989,21418
1,38	0,567524	21676,063995
1,4	0,878787	33564,668422
1,42	0,583514	22286,998551
1,44	0,851223	32511,519963
1,46	0,764197	29187,781666
1,48	0,754845	28829,850464
1,5	0,755369	28851,619912
1,52	0,874974	33418,779108
1,54	0,771276	29458,481051
1,56	0,73755	28170,296611
1,58	0,964147	36824,954718
1,6	0,848758	32417,595639
1,62	0,89716	34266,560785
1,64	0,800042	30556,63417
1,66	0,71848	27441,837565
1,68	0,414079	15815,470217
1,7	0,521416	19915,109029
1,72	0,447124	17077,066132
1,74	0,307367	11740,013682
1,76	0,039949	1525,817556
1,78	0,464554	17743,338719
1,8	0,523178	19981,765726
1,82	0,315681	12057,178148
1,84	0,471874	18022,591379
1,86	0,552714	21110,951374
1,88	0,245607	9381,105317
1,9	0,448228	17119,472601
1,92	0,566914	21653,306803
1,94	0,712748	27222,539985
1,96	0,537363	20524,547188
1,98	0,633163	24183,122535
2	0,687654	26263,95562
2,02	0,754374	28812,996703
2,04	0,541244	20672,662262
2,06	0,708626	27065,160342
2,08	0,862076	32925,015287
2,1	0,66852	25533,53859
2,12	0,971145	37092,251831
2,14	1,041819	39791,26326
2,16	0,974578	37223,830339
2,18	1,095452	41840,006974
2,2	1,066825	40746,020485
2,22	1,173637	44825,93409
2,24	1,178607	45016,357275
2,26	1,288503	49213,504272
2,28	1,361115	51988,263751
2,3	1,275132	48702,12712
2,32	1,266575	48375,143678
2,34	1,273795	48652,48395
2,36	1,433612	54754,916943
2,38	1,388814	53045,67493
2,4	1,31964	50401,815614
2,42	1,396358	53331,877867
2,44	1,366371	52186,632711
2,46	1,361787	52010,547068
2,48	1,524938	58244,770776
2,5	1,495318	57112,00062
2,52	1,531529	58495,294187
2,54	1,612191	61575,495327
2,56	1,645543	62851,691514
2,58	1,638453	62578,267805
2,6	1,623311	62000,273965
2,62	1,689016	64508,558062
2,64	1,807462	69033,661264
2,66	1,74623	66695,537747
2,68	1,817127	69404,63949
2,7	1,884758	71985,131816
2,72	1,945913	74321,461652
2,74	1,977253	75519,311912
2,76	2,001026	76426,997977
2,78	2,005168	76587,289793
2,8	2,00976	76762,267412
2,82	2,04097	77953,285743
2,84	2,081146	79488,808057
2,86	2,167027	82768,891249
2,88	2,084359	79611,584923
2,9	2,277193	86975,438192
2,92	2,275013	86890,645027
2,94	2,325727	88829,42748
2,96	2,344023	89527,149604
2,98	2,340416	89391,416691
3	2,415547	92260,76056
3,02	2,398005	91589,823617
3,04	2,417287	92326,69933
3,06	2,499998	95485,310826
3,08	2,525128	96445,9776
3,1	2,619024	100030,053223
3,12	2,6316	100511,212377
3,14	2,650962	101248,578226
3,16	2,654579	101387,36406
3,18	2,729606	104255,226037
3,2	2,771289	105847,105989
3,22	2,738202	104582,027535
3,24	2,779899	106174,898846
3,26	2,949206	112640,010916
3,28	2,896302	110624,196028
3,3	2,916085	111376,264903
3,32	2,92005	111530,63647
3,34	2,932927	112021,86866
3,36	3,0928	118125,943527
3,38	3,102372	118492,602438
3,4	3,166043	120924,726307
3,42	3,190279	121849,612326
3,44	3,22717	123259,218822
3,46	3,299959	126041,001136
3,48	3,305409	126249,004245
3,5	3,448823	131722,265527
3,52	3,385932	129325,15139
3,54	3,479459	132894,831371
3,56	3,507366	133960,629792
3,58	3,528521	134769,488058
3,6	3,591469	137169,532996
3,62	3,626792	138520,697586
3,64	3,585193	136928,608064
3,66	3,647432	139312,908656
3,68	3,688584	140879,461901
3,7	3,716632	141955,945762
3,72	3,854881	147236,617211
3,74	3,811339	145573,045115
3,76	3,884006	148353,064482
3,78	3,93233	150196,212819
3,8	3,956833	151131,974786
3,82	4,039241	154282,610648
3,84	4,025707	153762,304062
3,86	4,102047	156680,979534
3,88	4,125938	157593,930071
3,9	4,212595	160900,425748
3,92	4,239472	161929,981525
3,94	4,250534	162351,09914
3,96	4,357146	166424,718819
3,98	4,413182	168563,114613
4	4,440322	169604,374697
4,02	4,499891	171882,489936
4,04	4,462717	170458,164205
4,06	4,499132	171848,922926
4,08	4,577605	174850,222076
