TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,752637	28744,780193
0,04	0,477016	18218,143772
0,06	0,436717	16679,12812
0,08	0,685734	26189,387931
0,1	0,160826	6142,173013
0,12	0,568271	21703,995626
0,14	0,579948	22149,024092
0,16	0,675895	25813,956676
0,18	0,627755	23975,153975
0,2	0,582105	22231,606847
0,22	0,632401	24152,726494
0,24	0,727769	27794,767277
0,26	0,794914	30359,526886
0,28	0,511717	19543,463624
0,3	0,50097	19133,271849
0,32	0,534907	20428,992479
0,34	0,653878	24972,538941
0,36	0,412063	15737,890032
0,38	0,563841	21534,495194
0,4	0,707348	27015,561198
0,42	0,464572	17742,949801
0,44	0,749863	28638,194365
0,46	0,397597	15185,185353
0,48	0,645486	24653,193238
0,5	0,70201	26811,331389
0,52	0,477013	18218,191347
0,54	0,678993	25931,698412
0,56	0,590675	22558,477966
0,58	0,529398	20218,878178
0,6	0,509258	19449,55715
0,62	0,794825	30355,63146
0,64	0,737474	28165,667539
0,66	0,383671	14653,406821
0,68	0,662257	25292,841905
0,7	1,262639	48222,795527
0,72	1,460485	55779,153254
0,74	0,748171	28574,518124
0,76	0,765334	29228,687676
0,78	0,571221	21815,925534
0,8	0,396548	15144,835416
0,82	0,428989	16383,666188
0,84	0,709721	27105,545397
0,86	0,602581	23014,155786
0,88	0,747623	28552,929019
0,9	0,662133	25288,515938
0,92	0,447136	17076,817102
0,94	0,356543	13617,037812
0,96	0,740868	28295,438413
0,98	0,654503	24997,285449
1	0,582105	22231,608804
1,02	0,425067	16234,030934
1,04	0,485701	18550,262228
1,06	0,762591	29124,199371
1,08	0,653243	24947,990211
1,1	0,448068	17112,564403
1,12	1,400282	53479,745046
1,14	1,536997	58700,35581
1,16	0,490845	18746,590881
1,18	0,662137	25288,433576
1,2	0,425064	16234,088092
1,22	0,52941	20218,639109
1,24	0,815095	31129,923874
1,26	0,791136	30214,470062
1,28	0,348232	13299,5788
1,3	0,589964	22531,446171
1,32	0,564586	21562,764572
1,34	0,558621	21335,214134
1,36	0,662132	25288,522616
1,38	0,742574	28359,78078
1,4	0,891115	34033,426022
1,42	0,757071	28914,138221
1,44	0,706768	26992,698614
1,46	0,548803	20959,91388
1,48	0,958085	36591,50492
1,5	0,775101	29602,388719
1,52	0,743124	28381,574397
1,54	1,449308	55353,120669
1,56	1,604885	61294,954937
1,58	0,68877	26305,826696
1,6	0,730075	27882,263828
1,62	0,750975	28680,853943
1,64	0,614289	23460,299568
1,66	0,700221	26742,927412
1,68	0,624412	23847,552169
1,7	0,724301	27662,90677
1,72	0,471719	18016,107344
1,74	0,409206	15628,140315
1,76	0,271511	10369,716929
1,78	0,222029	8479,608397
1,8	0,475262	18150,937305
1,82	0,369224	14101,490823
1,84	0,433047	16538,967422
1,86	0,43594	16649,210268
1,88	0,163879	6258,916899
1,9	0,331214	12649,837781
1,92	0,673525	25723,688694
1,94	0,7045	26906,446056
1,96	0,515135	19673,596024
1,98	0,749969	28642,100768
2	0,637145	24333,476608
2,02	0,727314	27776,601038
2,04	0,721527	27556,228886
