TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,554115	21162,7475
0,04	0,547278	20901,568159
0,06	0,150058	5730,960857
0,08	0,734632	28057,096928
0,1	0,602584	23014,082181
0,12	0,694229	26513,527197
0,14	0,456389	17430,724786
0,16	0,72547	27706,706596
0,18	0,363515	13883,376203
0,2	0,723145	27618,756867
0,22	0,597015	22800,711002
0,24	0,625075	23873,281652
0,26	0,621044	23719,415216
0,28	0,432872	16532,028092
0,3	0,931958	35593,906945
0,32	0,500146	19101,094364
0,34	0,386932	14777,759882
0,36	0,470831	17982,20878
0,38	0,385857	14736,235913
0,4	1,017892	38874,846161
0,42	1,251648	47803,479121
0,44	1,448986	55339,631282
0,46	0,728937	27838,247631
0,48	0,664022	25360,889121
0,5	0,423088	16158,779937
0,52	0,63767	24354,096632
0,54	0,606042	23146,393367
0,56	0,6513	24874,868751
0,58	0,775092	29602,586753
0,6	0,782614	29889,803431
0,62	0,535683	20458,954971
0,64	0,67155	25647,872334
0,66	0,694219	26513,750462
0,68	0,619706	23667,673898
0,7	0,624416	23847,472403
0,72	0,712664	27217,869713
0,74	0,41812	15968,691107
0,76	0,582814	22259,232691
0,78	0,591372	22585,748913
0,8	0,546512	20872,362118
0,82	0,538024	20548,198265
0,84	1,515673	57885,474128
0,86	1,238825	47313,256893
0,88	0,5942	22693,478069
0,9	0,604684	23093,09805
0,92	0,665905	25433,090769
0,94	0,635038	24253,691134
0,96	0,60328	23040,550678
0,98	0,664026	25360,805032
1	0,582103	22231,644028
1,02	0,43863	16752,13688
1,04	0,634392	24228,23015
1,06	0,727778	27794,574005
1,08	0,541907	20696,004276
1,1	0,607426	23198,967056
1,12	0,691207	26398,230478
1,14	0,494247	18876,273023
1,16	0,717337	27396,846625
1,18	0,292029	11153,095984
1,2	0,706184	26969,918039
1,22	0,626416	23924,276962
1,24	0,528615	20188,505742
1,26	0,843937	32231,65876
1,28	1,002904	38302,600438
1,3	0,568279	21703,819222
