TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,827955	31659,90802
0,04	0,494789	18921,166199
0,06	0,618943	23668,875158
0,08	0,716273	27390,339689
0,1	0,768999	29406,154111
0,12	0,59284	22669,607141
0,14	0,50643	19366,720426
0,16	0,539895	20644,750634
0,18	0,61421	23488,167405
0,2	0,671236	25668,755582
0,22	1,331412	50913,988596
0,24	1,030909	39423,464594
0,26	0,524225	20046,352994
0,28	0,426219	16299,156146
0,3	0,754769	28862,995822
0,32	0,559565	21398,628744
0,34	0,553579	21169,695554
0,36	0,791922	30284,161221
0,38	0,606019	23174,906413
0,4	0,640104	24478,670282
0,42	0,525799	20107,269141
0,44	0,72318	27656,641837
0,46	0,40189	15368,900673
0,48	0,631592	24152,995973
0,5	0,641392	24528,633775
0,52	0,378403	14470,858719
0,54	0,687169	26278,655309
0,56	0,70982	27145,224985
0,58	0,542938	20763,135662
0,6	0,53831	20586,493491
0,62	0,658069	25165,730684
0,64	0,625084	23904,269978
0,66	1,451406	55504,720793
0,68	1,345328	51447,896322
0,7	0,726058	27766,454514
0,72	0,49055	18759,804002
0,74	0,788214	30143,429969
0,76	0,436656	16698,426898
0,78	0,933815	35710,956688
0,8	0,769502	29427,67118
0,82	0,168517	6444,302405
0,84	0,532878	20378,115366
0,86	0,437605	16734,939183
0,88	0,708643	27100,363849
0,9	0,659962	25238,285385
0,92	0,525	20077,102313
0,94	0,542932	20763,252979
0,96	0,589282	22535,594782
0,98	0,6485	24800,170859
1	0,547526	20938,288091
1,02	0,630267	24102,599015
1,04	0,209926	8027,941029
1,06	0,49899	19081,232639
1,08	1,38324	52897,587321
1,1	1,34382	51387,827509
1,12	0,582906	22290,619607
1,14	0,702767	26874,139759
1,16	0,623633	23848,381577
1,18	0,465297	17792,990292
1,2	0,704538	26942,155615
1,22	0,620961	23745,898849
1,24	0,135654	5187,659545
1,26	0,455333	17412,629404
1,28	0,155174	5933,9833
1,3	0,754208	28842,070727
1,32	0,699784	26760,874516
1,34	0,679863	25998,902717
1,36	0,672465	25716,402906
1,38	0,356876	13647,824006
1,4	0,690189	26394,357639
1,42	0,675553	25834,574949
1,44	0,928438	35505,900931
1,46	0,72607	27766,204482
1,48	0,814736	31156,440143
1,5	1,285236	49149,192528
1,52	1,304447	49885,491176
1,54	0,826389	31603,293902
1,56	0,657434	25141,55611
1,58	0,771667	29510,27464
1,6	0,618255	23643,435746
1,62	0,82387	31506,685851
1,64	0,73745	28201,556058
1,66	0,493934	18889,21434
1,68	0,734624	28093,308588
1,7	0,281162	10752,193866
1,72	0,605324	23148,746117
1,74	0,26437	10109,826756
1,76	0,536764	20527,157912
1,78	0,269048	10289,122875
1,8	0,450908	17243,396385
1,82	0,460783	17621,345045
1,84	0,119321	4563,009785
1,86	0,232853	8904,485544
1,88	0,583742	22323,209496
1,9	0,78252	29923,253984
1,92	1,299444	49690,876998
1,94	0,827425	31641,205518
1,96	0,52753	20173,310688
1,98	0,486461	18602,511034
