TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,535377	20464,273744
0,04	0,536937	20523,57807
0,06	0,370732	14170,822692
0,08	0,380718	14552,29559
0,1	0,752774	28773,991331
0,12	0,570057	21790,002801
0,14	0,618449	23639,41325
0,16	0,661428	25282,257645
0,18	0,555999	21252,346016
0,2	0,778895	29772,313305
0,22	0,732015	27979,897176
0,24	0,576612	22039,768568
0,26	0,415267	15873,154043
0,28	0,453634	17339,750314
0,3	1,336779	51097,326845
0,32	1,258037	48086,845369
0,34	0,795307	30399,696938
0,36	0,588048	22477,711492
0,38	0,717049	27408,534891
0,4	0,59509	22747,024563
0,42	0,625823	23920,946846
0,44	0,847554	32397,156562
0,46	0,597892	22853,688111
0,48	0,683123	26111,555324
0,5	0,517968	19798,929062
0,52	0,650615	24869,770489
0,54	0,476928	18229,706593
0,56	0,498286	19046,556062
0,58	0,50328	19237,393304
0,6	0,3511	13420,604354
0,62	0,761036	29089,597416
0,64	0,480405	18362,945454
0,66	0,318755	12183,961688
0,68	0,673911	25759,406984
0,7	0,375202	14341,632272
0,72	1,030475	39389,213023
0,74	1,319532	50437,483077
0,76	1,587532	60682,070999
0,78	0,559725	21395,310938
0,8	0,723981	27673,993873
0,82	0,450871	17234,056277
0,84	0,690412	26389,727481
0,86	0,508224	19426,360093
0,88	0,362772	13866,922992
0,9	0,58806	22477,46107
0,92	0,682502	26088,449555
0,94	0,624486	23870,06968
0,96	0,648051	24771,579549
0,98	0,652546	24942,86009
1	0,634402	24249,957767
1,02	0,489857	18724,056276
1,04	0,643548	24598,645795
1,06	0,748321	28604,446522
1,08	0,352288	13465,819059
1,1	0,790042	30198,919
1,12	0,636381	24324,936499
1,14	0,514739	19675,560409
1,16	1,553118	59364,515071
1,18	1,526523	58349,284741
1,2	0,449955	17198,504318
1,22	0,455468	17409,818558
1,24	0,322654	12332,954314
1,26	0,675145	25806,674632
1,28	0,5951	22746,81928
1,3	0,480408	18362,87906
1,32	0,564178	21565,296889
1,34	0,666452	25474,126233
1,36	0,933657	35687,928423
1,38	0,906022	34631,57377
1,4	0,763771	29194,012019
1,42	0,792166	30279,107083
1,44	0,621129	23742,425305
1,46	0,772991	29546,427995
1,48	0,852469	32584,29856
1,5	0,658904	25185,717124
1,52	0,785289	30016,717618
1,54	0,853927	32640,472392
1,56	0,592991	22666,473231
1,58	1,524095	58257,641416
1,6	1,594865	60962,362397
1,62	0,651896	24918,653135
1,64	0,258071	9864,267504
1,66	0,588757	22504,779518
1,68	0,653819	24991,680881
1,7	0,785285	30016,803209
1,72	0,35699	13645,445879
1,74	0,633083	24199,775861
1,76	0,339252	12967,687047
1,78	0,634422	24249,532909
1,8	0,191296	7312,132844
1,82	0,435058	16629,300682
1,84	0,232589	8890,369035
1,86	0,430231	16445,445592
1,88	0,531616	20320,531631
1,9	0,648182	24775,910774
1,92	0,682029	26068,934256
1,94	0,413444	15803,373583
1,96	0,854508	32662,514741
1,98	0,772545	29529,783476
2	0,643022	24578,439073
2,02	0,751774	28735,459445
2,04	0,817105	31233,351884
2,06	0,714821	27323,809994
2,08	0,893128	34139,244945
2,1	0,873798	33399,831261
2,12	0,969632	37063,842152
2,14	0,940857	35962,925849
2,16	0,954058	36467,192676
2,18	1,016646	38859,822708
2,2	1,082164	41364,456687
2,22	1,144302	43739,737636
2,24	1,239407	47374,932133
2,26	1,227929	46935,772129
2,28	1,39685	53392,98481
2,3	1,27911	48893,038013
2,32	1,347639	51512,832272
2,34	1,389945	53130,60984
2,36	1,309065	50037,614681
2,38	1,412288	53982,512962
2,4	1,367612	52275,027492
2,42	1,312866	50183,703071
2,44	1,479168	56538,554486
2,46	1,509828	57711,24027
2,48	1,542047	58943,153948
2,5	1,68561	64431,13637
2,52	1,585476	60603,678339
2,54	1,722307	65833,097024
2,56	1,613867	61689,12054
2,58	1,639974	62688,181031
2,6	1,741306	66559,961416
2,62	1,753934	67043,230682
2,64	1,878759	71813,616514
2,66	1,8772	71754,371842
2,68	1,940728	74182,48174
2,7	2,016347	77072,608074
2,72	1,965913	75144,523133
2,74	2,009538	76811,002549
2,76	1,994904	76255,461168
2,78	2,046321	78217,021491
2,8	2,070974	79161,897402
2,82	2,038129	77905,645259
2,84	2,099339	80246,949272
2,86	2,271933	86841,645037
2,88	2,213771	84618,819726
2,9	2,323219	88804,540474
2,92	2,304343	88080,958172
2,94	2,352462	89921,722232
2,96	2,485783	95018,304861
2,98	2,386102	91204,898845
3	2,511679	96005,451589
3,02	2,54678	97346,795347
3,04	2,592276	99090,314136
3,06	2,566043	98081,486203
3,08	2,601629	99445,108308
3,1	2,685487	102650,78265
3,12	2,700946	103242,506105
3,14	2,720031	103970,797932
3,16	2,805867	107250,841756
3,18	2,829506	108155,871448
3,2	2,849036	108901,809476
3,22	2,871073	109742,068539
3,24	2,846553	108806,625641
3,26	2,900349	110863,439242
3,28	2,985206	114105,063881
3,3	2,977273	113799,785424
3,32	2,969188	113496,395958
3,34	3,023787	115578,502344
3,36	3,079549	117715,214938
3,38	3,189244	121907,555981
3,4	3,17604	121401,64228
3,42	3,250358	124242,080393
3,44	3,240639	123868,255745
3,46	3,333654	127425,858396
3,48	3,293849	125900,818925
3,5	3,403441	130092,55756
3,52	3,501059	133826,067337
3,54	3,478288	132953,462568
3,56	3,539559	135296,075054
3,58	3,504506	133958,018822
3,6	3,593218	137345,616673
3,62	3,674274	140445,341537
3,64	3,626971	138639,854942
3,66	3,629393	138731,843225
3,68	3,766458	143969,072352
3,7	3,767225	143998,829891
3,72	3,809272	145604,553599
3,74	3,823179	146140,259084
3,76	3,894171	148851,581723
3,78	3,979114	152095,799586
3,8	3,959483	151345,331147
3,82	4,032153	154124,275
3,84	4,072866	155680,978841
3,86	4,105653	156935,808927
3,88	4,236264	161926,658059
3,9	4,200537	160564,870474
3,92	4,31505	164941,839448
3,94	4,295764	164200,403952
3,96	4,342758	165996,229666
3,98	4,437106	169603,186861
4	4,434999	169525,037245
4,02	4,550835	173953,314803
4,04	4,560598	174327,940659
4,06	4,536707	173413,528674
4,08	4,588642	175395,295755
4,1	4,646607	177614,68535
4,12	4,670477	178522,648343
4,14	4,776331	182569,799898
4,16	4,761553	182000,378984
4,18	4,820251	184245,007723
4,2	4,910714	187706,902429
4,22	4,908204	187608,810717
4,24	4,989209	190705,423815
4,26	5,001507	191168,541613
4,28	5,111625	195381,806155
4,3	5,117612	195613,168065
4,32	5,171759	197685,39997
4,34	5,266368	201302,270571
4,36	5,234028	200068,191109
4,38	5,33306	203850,76397
4,4	5,342161	204200,612769
4,42	5,434582	207733,13151
4,44	5,524917	211186,675345
4,46	5,537908	211681,288563
4,48	5,516294	210858,100563
4,5	5,581223	213337,531127
4,52	5,610577	214458,790702
4,54	5,667772	216645,143781
4,56	5,70237	217967,635537
4,58	5,711961	218337,018971
