TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,772069	29474,007355
0,04	0,692608	26440,478195
0,06	0,780245	29787,014468
0,08	0,806123	30774,024758
0,1	1,072153	40931,03055
0,12	0,66043	25211,950297
0,14	0,779073	29742,175851
0,16	0,677331	25857,084166
0,18	0,65149	24870,95011
0,2	0,774214	29557,12406
0,22	0,524777	20033,996366
0,24	0,658529	25139,177555
0,26	0,55804	21303,095062
0,28	0,517559	19757,766172
0,3	0,707538	27011,614098
0,32	0,452838	17287,401575
0,34	0,657869	25115,386913
0,36	0,719854	27481,929871
0,38	0,661043	25236,568535
0,4	0,414197	15813,019282
0,42	0,462886	17671,574144
0,44	0,764416	29183,256784
0,46	0,73198	27943,966772
0,48	0,070327	2684,881995
0,5	1,411347	53881,800994
0,52	1,475961	56348,420113
0,54	0,362453	13837,464685
0,56	0,58511	22338,303646
0,58	0,361291	13793,410181
0,6	0,609634	23274,769142
0,62	0,662291	25285,232617
0,64	0,339803	12972,597963
0,66	0,709286	27079,817877
0,68	0,768228	29329,492238
0,7	0,783859	29926,962113
0,72	0,617815	23587,32946
0,74	0,621866	23742,057171
0,76	0,633219	24174,743569
0,78	0,564725	21559,872754
0,8	0,457426	17463,212281
0,82	0,550449	21015,532396
0,84	0,129101	4928,818443
0,86	0,577925	22063,185214
0,88	0,617149	23561,214604
0,9	0,641097	24475,870524
0,92	1,57077	59970,829197
0,94	1,617205	61743,606891
0,96	0,677292	25857,881584
0,98	0,572817	21869,054441
1	0,910385	34756,319965
1,02	0,547414	20898,744847
1,04	0,624572	23844,242129
1,06	0,585127	22337,951993
1,08	0,760038	29015,183145
1,1	0,596459	22770,922702
1,12	0,745005	28442,011332
1,14	0,561024	21417,545884
1,16	0,66041	25212,3686
1,18	0,667346	25477,205139
1,2	0,718698	27437,332335
1,22	0,816853	31184,143043
1,24	0,755063	28825,341608
1,26	0,7105	27124,136822
1,28	0,88143	33649,968905
1,3	0,801338	30591,373638
1,32	0,679171	25928,022452
1,34	1,466916	56002,752926
1,36	1,684268	64297,309136
1,38	0,691387	26394,509257
1,4	0,72161	27548,169412
1,42	0,652125	24895,621869
1,44	0,762242	29099,090423
1,46	0,992673	37896,895243
1,48	0,798188	30471,667338
1,5	0,784962	29966,978378
1,52	0,893234	34100,065761
1,54	0,713437	27236,429559
1,56	0,720463	27503,556108
1,58	0,502768	19194,272655
1,6	0,566219	21616,125009
1,62	0,677938	25880,881293
1,64	0,647607	24723,64504
1,66	0,481509	18382,251405
1,68	0,262179	10008,747527
1,7	0,414206	15812,845448
1,72	0,469181	17911,489816
1,74	0,525731	20069,883619
1,76	1,539886	58787,691893
1,78	1,237111	47229,315832
1,8	0,352131	13443,075848
1,82	0,107909	4119,568784
1,84	0,637974	24354,974201
1,86	0,663077	25313,062935
1,88	0,467559	17849,580058
1,9	0,631366	24103,404717
1,92	0,707064	26993,047171
1,94	0,649014	24777,612191
1,96	0,786122	30011,557321
1,98	0,51119	19515,133017
2	0,826615	31557,53893
2,02	0,788787	30112,895131
2,04	0,793022	30274,532172
2,06	0,904023	34512,686688
2,08	0,929159	35471,394269
2,1	1,031656	39383,570317
2,12	1,116989	42641,792857
2,14	1,250312	47732,637232
2,16	1,140704	43548,317879
2,18	1,025538	39150,76558
2,2	1,141808	43590,262435
2,22	1,35076	51566,498415
2,24	1,280101	48869,343736
2,26	1,262307	48190,639557
2,28	1,315608	50223,44151
2,3	1,222875	46686,075154
2,32	1,310168	50016,886488
2,34	1,3628	52025,768264
2,36	1,428764	54545,332589
2,38	1,419057	54175,023733
2,4	1,548832	59129,194823
2,42	1,627659	62137,709279
2,44	1,598061	61008,188059
2,46	1,598329	61018,073802
2,48	1,659501	63353,153564
2,5	1,682047	64214,194019
2,52	1,696447	64762,413942
2,54	1,722124	65745,024553
2,56	1,766543	67439,678936
2,58	1,724797	65847,01585
2,6	1,714064	65438,443536
2,62	1,797744	68633,283471
2,64	1,8417	70310,469943
2,66	1,902747	72640,846838
2,68	2,056247	78503,203304
2,7	2,009733	76726,056552
2,72	2,033754	77643,023494
2,74	1,996956	76240,037105
2,76	2,073234	79154,310986
2,78	2,096115	80028,479145
2,8	2,085383	79614,049074
2,82	2,195665	83825,548757
2,84	2,212969	84484,891792
2,86	2,272125	86744,500545
2,88	2,311727	88258,346475
2,9	2,421931	92464,83455
2,92	2,444823	93338,122357
2,94	2,428495	92715,155318
2,96	2,382183	90948,124222
2,98	2,499526	95426,087537
3	2,474795	94481,253348
3,02	2,455083	93729,377382
3,04	2,573473	98248,69031
3,06	2,560225	97745,137989
3,08	2,6738	102081,023898
3,1	2,687432	102598,775547
3,12	2,670833	101967,201094
3,14	2,792966	106629,656905
3,16	2,757519	105276,322337
3,18	2,857813	109108,227819
3,2	2,871476	109625,587083
3,22	2,903024	110833,530926
3,24	2,881648	110014,818028
3,26	2,938312	112179,046001
3,28	2,99449	114323,111566
3,3	3,002697	114638,170179
3,32	3,116615	118990,334585
3,34	3,176311	121263,953692
3,36	3,163452	120775,919717
3,38	3,223782	123077,219154
3,4	3,20681	122432,020423
3,42	3,261518	124523,173188
3,44	3,278008	125146,687179
3,46	3,353504	128029,136264
3,48	3,338502	127455,722713
3,5	3,471581	132540,308476
3,52	3,466676	132350,535144
3,54	3,517813	134305,661416
3,56	3,522187	134467,203659
3,58	3,559652	135905,188405
3,6	3,629629	138570,663699
3,62	3,672814	140221,684246
3,64	3,76689	143813,563561
3,66	3,795728	144917,837419
3,68	3,797927	144995,676658
3,7	3,84629	146844,862588
3,72	3,835369	146429,205711
3,74	3,98413	152106,228398
3,76	3,982981	152068,132869
3,78	4,014168	153253,270476
3,8	4,097079	156417,147765
3,82	4,074025	155543,013567
3,84	4,068685	155332,70742
3,86	4,173111	159325,590712
3,88	4,182583	159684,071014
3,9	4,245818	162100,682922
3,92	4,314646	164724,106326
3,94	4,3263	165173,147903
3,96	4,411436	168420,545418
3,98	4,373753	166984,193547
4	4,499339	171773,462901
4,02	4,548406	173650,834249
4,04	4,554603	173885,362933
4,06	4,645945	177368,544458
4,08	4,674621	178472,673999
4,1	4,753456	181478,443105
4,12	4,768572	182066,304346
4,14	4,80512	183451,698287
4,16	4,909112	187418,917553
4,18	4,916398	187699,559671
4,2	5,00097	190919,558721
4,22	5,030478	192058,133257
4,24	5,018857	191602,139344
4,26	5,038194	192348,832827
4,28	5,116784	195343,338283
4,3	5,12338	195601,538468
4,32	5,241684	200115,247498
4,34	5,247643	200339,686465
4,36	5,312306	202815,009575
4,38	5,393599	205916,29371
