TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,552102	21070,733647
0,04	0,517669	19755,485365
0,06	0,722341	27567,204917
0,08	1,432587	54672,97258
0,1	0,897146	34239,399895
0,12	0,721757	27545,14321
0,14	0,2065	7880,814942
0,16	0,710638	27121,281107
0,18	0,681161	25995,558834
0,2	0,693944	26483,938268
0,22	0,644507	24597,035549
0,24	0,74179	28309,598228
0,26	0,65992	25185,16811
0,28	0,513597	19600,714484
0,3	0,710651	27121,007812
0,32	0,524078	20001,472101
0,34	0,435969	16638,138601
0,36	0,733266	27984,656548
0,38	0,772224	29470,812014
0,4	0,396731	15141,04234
0,42	0,636669	24297,452498
0,44	0,797301	30428,222108
0,46	0,611841	23350,164308
0,48	0,461178	17600,229139
0,5	0,598832	22853,189729
0,52	1,444822	55139,406588
0,54	1,408658	53759,405216
0,56	0,681766	26019,208995
0,58	0,703535	26849,917282
0,6	0,645804	24646,626146
0,62	0,47372	18078,975654
0,64	0,859968	32820,22763
0,66	0,620675	23687,358685
0,68	0,674975	25760,026231
0,7	0,539844	20602,000273
0,72	0,132334	5050,484078
0,74	0,936436	35738,686328
0,76	0,580925	22171,26951
0,78	0,683004	26065,836217
0,8	0,729843	27853,296811
0,82	0,54906	20954,598609
0,84	0,636009	24272,375265
0,86	0,46838	17875,47634
0,88	0,630049	24045,243397
0,9	0,489377	18676,403857
0,92	0,537495	20513,317841
0,94	1,305313	49815,789479
0,96	0,378574	14447,551486
0,98	1,019104	38893,679487
1	0,643211	24547,281819
1,02	0,679311	25925,114982
1,04	0,74517	28438,596015
1,06	0,729266	27831,44482
1,08	0,651614	24868,382709
1,1	0,425267	16229,892803
1,12	0,725233	27677,636854
1,14	0,354362	13523,509153
1,16	0,463885	17704,095668
1,18	0,593064	22633,971431
1,2	0,437882	16711,38179
1,22	0,72234	27567,211377
1,24	0,582368	22226,158645
1,26	0,649685	24794,65008
1,28	0,702935	26827,273303
1,3	0,782988	29882,079085
1,32	0,75742	28906,926896
1,34	0,821613	31356,420234
1,36	0,42723	16304,943699
1,38	0,765221	29204,812918
1,4	1,31738	50276,904716
1,42	0,716518	27345,051874
1,44	0,811353	30964,922634
1,46	0,79043	30166,749784
1,48	0,831255	31723,629337
1,5	0,850184	32446,119268
1,52	0,641908	24497,527627
1,54	0,876372	33446,15545
1,56	0,750759	28652,500346
1,58	0,841264	32106,058141
1,6	0,928819	35446,980917
1,62	0,737824	28158,427597
1,64	1,000042	38164,978209
1,66	0,827215	31569,416474
1,68	0,573695	21893,891046
1,7	0,545999	20837,865436
1,72	0,554385	21157,165143
1,74	0,667502	25473,962278
1,76	0,549826	20983,625601
1,78	0,597414	22800,118843
1,8	1,378948	52626,581403
1,82	1,279308	48824,398501
1,84	0,409196	15617,175062
1,86	0,437886	16711,309342
1,88	0,057208	2183,334721
1,9	0,46405	17710,531405
1,92	0,469439	17915,901847
1,94	0,498012	19006,292927
1,96	0,564982	21562,661024
1,98	0,729344	27836,11834
2	0,51536	19668,947161
2,02	0,67631	25812,137991
2,04	0,450305	17186,189415
2,06	0,413453	15779,909901
2,08	0,71191	27170,702565
2,1	0,829293	31650,969482
2,12	0,833836	31823,758535
2,14	0,885459	33794,972031
2,16	0,964256	36801,889714
2,18	1,087173	41491,951655
2,2	1,100911	42018,78753
2,22	1,038313	39626,858501
2,24	1,195054	45610,427682
2,26	1,175248	44855,563917
2,28	1,11906	42709,168604
2,3	1,367039	52172,827272
2,32	1,278692	48802,166784
2,34	1,427547	54484,227165
2,36	1,31772	50292,063527
2,38	1,397914	53352,613248
2,4	1,454865	55526,652681
2,42	1,426972	54461,595026
2,44	1,453999	55493,737731
2,46	1,544008	58926,209544
2,48	1,527615	58302,420878
2,5	1,560662	59566,084043
2,52	1,554515	59329,295174
2,54	1,645066	62786,675031
2,56	1,601481	61122,321914
2,58	1,788028	68243,223971
2,6	1,763749	67315,974854
2,62	1,760648	67198,318444
2,64	1,766121	67406,565925
2,66	1,79204	68394,305575
2,68	1,807379	68980,846912
2,7	1,837488	70129,67296
2,72	1,82927	69815,696547
2,74	1,966956	75070,092804
2,76	2,060128	78626,497273
2,78	2,016771	76972,189581
2,8	2,125402	81115,6148
2,82	2,058931	78579,453416
2,84	2,083771	79529,173398
2,86	2,103152	80270,25049
2,88	2,104165	80307,880408
2,9	2,200094	83969,410154
