TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,710795	27118,033872
0,04	0,596718	22765,563107
0,06	0,584653	22305,635745
0,08	0,713143	27207,962988
0,1	0,672628	25662,23449
0,12	0,720167	27475,462166
0,14	0,68314	26063,017667
0,16	0,799134	30488,684525
0,18	1,407775	53710,902711
0,2	1,559409	59494,271471
0,22	0,636137	24269,742823
0,24	0,524999	20029,413644
0,26	0,640719	24445,25331
0,28	0,699513	26687,157823
0,3	0,479967	18311,613511
0,32	0,709013	27050,708813
0,34	0,656857	25061,356043
0,36	0,401012	15299,69665
0,38	0,564216	21526,747503
0,4	0,5145	19629,979727
0,42	0,620113	23659,273357
0,44	0,738529	28177,239972
0,46	0,505462	19285,230977
0,48	0,592472	22604,62504
0,5	0,813563	31040,562296
0,52	0,701867	26779,188339
0,54	0,67011	25567,45642
0,56	0,651736	24865,860212
0,58	0,659395	25158,669268
0,6	1,336918	51009,175783
0,62	1,053657	40200,604234
0,64	0,771812	29447,407919
0,66	0,247166	9430,330566
0,68	0,760873	29030,325956
0,7	0,549922	20981,636598
0,72	0,689223	26296,467063
0,74	0,768007	29301,976879
0,76	0,399956	15259,983836
0,78	0,613305	23400,369029
0,8	0,612633	23374,047871
0,82	0,669491	25543,447336
0,84	0,590337	22523,751179
0,86	0,563464	21498,581656
0,88	0,719539	27454,216052
0,9	0,565693	21583,460137
0,92	0,680048	25946,136229
0,94	0,548395	20923,448191
0,96	0,782595	29858,721082
0,98	0,70366	26847,344693
1	0,435074	16600,049262
1,02	0,854363	32596,425853
1,04	0,526572	20090,642813
1,06	0,640054	24420,517612
1,08	0,227757	8689,870444
1,1	0,728816	27806,959854
1,12	0,685565	26156,960057
1,14	0,602969	23006,141025
1,16	0,500462	19094,57602
1,18	0,450218	17177,841721
1,2	0,766913	29260,362484
1,22	0,49963	19062,488081
1,24	0,608508	23217,134218
1,26	0,443662	16927,370631
1,28	0,522576	19938,336548
1,3	0,800582	30545,478681
1,32	0,811503	30961,818856
1,34	0,867397	33094,663477
1,36	0,662577	25279,327308
1,38	0,917168	34993,630432
1,4	0,93661	35735,087304
1,42	0,583912	22278,768506
1,44	0,19613	7483,106693
1,46	0,625484	23864,809769
1,48	1,050854	40094,598058
1,5	0,845372	32254,918045
1,52	0,861109	32853,925437
1,54	0,783129	29879,171384
1,56	0,886036	33805,703934
1,58	0,818691	31236,54739
1,6	0,410301	15654,484636
1,62	0,957419	36528,115664
1,64	0,549925	20981,578245
1,66	0,644613	24594,842289
1,68	0,627488	23941,400664
1,7	0,38392	14648,247099
1,72	0,573047	21864,306796
1,74	0,385013	14689,763313
1,76	0,329934	12587,922875
1,78	0,222169	8476,724551
1,8	0,509742	19448,528921
1,82	0,551447	21039,620649
1,84	0,460517	17570,336681
1,86	0,915882	34944,538879
1,88	1,039708	39669,181951
1,9	0,790573	30163,802759
1,92	0,448533	17113,166111
1,94	0,534614	20397,520158
1,96	0,604489	23063,929502
1,98	0,602409	22984,397171
2	0,508921	19417,117104
2,02	0,565085	21560,533686
2,04	0,632938	24148,857546
2,06	0,855809	32652,998221
2,08	0,867488	33098,04329
2,1	0,970506	37029,338127
2,12	0,976963	37275,513206
2,14	0,902499	34435,077805
2,16	1,097761	41882,153469
2,18	1,071445	40880,966611
2,2	1,103817	42115,207589
2,22	1,038105	39607,441223
2,24	1,209246	46137,03093
2,26	1,354382	51673,814401
2,28	1,365751	52109,274382
2,3	1,258143	48002,968395
2,32	1,35066	51532,084045
2,34	1,205421	45991,558171
2,36	1,291663	49281,875143
2,38	1,316058	50214,12922
2,4	1,26609	48307,343261
2,42	1,408945	53756,720255
2,44	1,494682	57026,255858
2,46	1,458329	55641,145359
2,48	1,633907	62340,975829
2,5	1,585266	60483,155728
2,52	1,633698	62330,215533
2,54	1,693829	64627,571284
2,56	1,687903	64400,256432
2,58	1,723771	65768,199146
2,6	1,767905	67453,3629
2,62	1,812181	69140,312202
2,64	1,790764	68324,382669
2,66	1,830999	69860,751469
2,68	1,923166	73378,065794
2,7	1,847631	70495,087282
2,72	1,870868	71380,095528
2,74	1,963724	74923,745163
2,76	1,983027	75661,236677
2,78	1,997969	76231,451126
2,8	2,073723	79120,443328
2,82	2,049742	78205,601658
2,84	2,182981	83288,656435
2,86	2,1732	82913,772785
2,88	2,224588	84877,740002
2,9	2,241125	85507,204811
2,92	2,291046	87411,770647
2,94	2,296469	87621,996385
2,96	2,294529	87544,00403
2,98	2,428271	92648,776869
3	2,494039	95154,622203
3,02	2,465114	94052,893131
3,04	2,52854	96472,949865
3,06	2,541436	96964,708441
3,08	2,639435	100704,504231
3,1	2,640331	100741,976591
3,12	2,590343	98835,234191
3,14	2,665153	101687,486277
3,16	2,752118	105003,381925
3,18	2,695324	102838,483004
3,2	2,766945	105572,120146
3,22	2,743896	104689,03752
3,24	2,839563	108343,749002
3,26	2,945817	112392,440623
3,28	2,925385	111614,242955
3,3	2,993185	114201,943704
3,32	3,003776	114607,685756
3,34	3,041794	116055,794178
3,36	3,144853	119988,58163
3,38	3,167179	120839,004907
3,4	3,182092	121407,985976
3,42	3,212337	122563,447271
3,44	3,309748	126278,492344
3,46	3,320749	126697,84312
3,48	3,357754	128110,194926
3,5	3,424075	130642,24645
3,52	3,379941	128961,077638
3,54	3,37238	128672,074889
3,56	3,45753	131920,432327
3,58	3,532599	134782,885298
3,6	3,532208	134770,035553
3,62	3,649344	139232,888244
3,64	3,644048	139038,223962
3,66	3,717354	141828,346475
3,68	3,779136	144187,375724
3,7	3,804694	145166,93588
3,72	3,844228	146676,055293
3,74	3,818808	145702,786187
