TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,541717	20699,935066
0,04	0,253604	9690,769955
0,06	1,549799	59220,51327
0,08	1,333981	50974,248836
0,1	0,541711	20700,059113
0,12	0,648515	24780,891867
0,14	0,472442	18053,326643
0,16	0,773213	29545,991348
0,18	0,615444	23516,53713
0,2	0,433689	16571,965924
0,22	0,654939	25025,878348
0,24	0,41798	15971,580573
0,26	0,378065	14445,989054
0,28	0,796147	30421,180998
0,3	0,565144	21594,830571
0,32	0,472464	18052,868994
0,34	0,78717	30078,011387
0,36	0,529226	20222,448899
0,38	0,722345	27601,228386
0,4	0,715946	27356,887176
0,42	0,721774	27578,924074
0,44	0,499148	19072,446512
0,46	0,511564	19546,629664
0,48	1,23444	47168,649868
0,5	1,227286	46892,725724
0,52	0,542506	20729,044243
0,54	0,565159	21594,515326
0,56	0,697612	26655,925904
0,58	0,638789	24408,138248
0,6	0,649825	24829,668248
0,62	0,54097	20669,892752
0,64	0,50166	19168,147459
0,66	0,702386	26838,635944
0,68	0,509924	19484,1115
0,7	0,697616	26655,846044
0,72	0,630216	24080,886566
0,74	0,518865	19825,831151
0,76	0,740658	28299,770518
0,78	0,241795	9239,070209
0,8	0,766167	29275,793884
0,82	0,550164	21021,422658
0,84	0,628227	24004,610414
0,86	0,616127	23542,401594
0,88	0,661934	25292,615792
0,9	1,118945	42755,571202
0,92	1,20385	45999,794885
0,94	0,648541	24780,347412
0,96	0,680018	25982,983172
0,98	0,645951	24681,715374
1	0,654305	25001,383683
1,02	0,482095	18421,248405
1,04	0,459	17538,178633
1,06	0,579049	22125,116827
1,08	0,579768	22152,752663
1,1	0,488137	18651,648539
1,12	0,711857	27199,97927
1,14	0,421971	16123,588671
1,16	0,681233	26030,22161
1,18	0,509107	19452,676558
1,2	0,605168	23123,789701
1,22	0,747385	28557,836346
1,24	0,818935	31291,683104
1,26	0,520472	19887,376424
1,28	0,76015	29045,273945
1,3	0,587634	22454,146745
1,32	0,920924	35189,005756
1,34	1,210103	46237,735203
1,36	0,788771	30138,660029
1,38	0,803988	30720,718785
1,4	0,97854	37389,423489
1,42	0,708322	27065,004408
1,44	0,924939	35341,150621
1,46	0,820976	31369,597847
1,48	0,980657	37471,321945
1,5	0,777561	29710,146998
1,52	0,888955	33967,416534
1,54	0,802426	30661,042167
1,56	0,905277	34590,626027
1,58	0,929897	35530,722261
1,6	1,021599	39035,232742
1,62	0,428854	16386,469927
1,64	0,65303	24952,392133
1,66	0,558457	21338,606653
1,68	0,304558	11637,108859
1,7	0,455331	17398,584742
1,72	0,407024	15552,559223
1,74	1,049542	40102,615642
1,76	1,01748	38878,878514
1,78	0,334646	12787,064207
1,8	0,256886	9815,858224
1,82	0,423946	16199,190772
1,84	0,450887	17228,839773
1,86	0,615561	23521,534532
1,88	0,454577	17370,096212
1,9	0,758576	28986,561679
1,92	0,648631	24785,527374
1,94	0,684389	26151,982627
1,96	0,669576	25585,308403
1,98	0,764067	29196,46426
2	0,847109	32369,955325
2,02	0,784065	29959,966387
2,04	0,86711	33134,266329
2,06	0,887614	33917,135014
2,08	0,877188	33518,776634
2,1	0,969991	37065,375558
2,12	0,860814	32893,939483
2,14	1,142235	43646,132077
2,16	1,187788	45388,522036
2,18	1,072355	40977,054221
2,2	1,080128	41273,929669
2,22	1,196573	45723,2299
2,24	1,203541	45989,528476
2,26	1,205961	46082,546152
2,28	1,175063	44901,315945
2,3	1,280941	48948,146489
2,32	1,219059	46583,423763
2,34	1,365626	52184,013157
2,36	1,375696	52568,630811
2,38	1,400115	53500,7866
2,4	1,478579	56497,475817
2,42	1,50738	57600,748711
2,44	1,554919	59416,02476
2,46	1,511842	57769,465418
2,48	1,592633	60857,983126
2,5	1,675529	64026,198893
2,52	1,675282	64016,605807
2,54	1,677529	64102,347017
2,56	1,673793	63959,162457
2,58	1,596556	61008,493978
2,6	1,739675	66477,85579
2,62	1,761899	67326,299413
2,64	1,784535	68191,345431
2,66	1,89893	72564,307598
2,68	1,860219	71085,261552
2,7	1,880324	71854,435818
2,72	2,000801	76456,289953
2,74	2,003468	76561,020685
2,76	2,045214	78154,848384
2,78	1,955362	74719,498355
2,8	2,057662	78629,63759
2,82	2,224445	85002,51849
2,84	2,209189	84418,241085
2,86	2,234944	85403,842861
2,88	2,253785	86122,371412
2,9	2,331489	89091,047363
2,92	2,258977	86320,56045
2,94	2,302795	87994,708602
2,96	2,415326	92295,930808
2,98	2,353966	89950,628886
3	2,300772	87918,85099
3,02	2,456517	93870,254348
3,04	2,5159	96138,493196
3,06	2,488012	95071,565026
3,08	2,57177	98274,345619
3,1	2,603004	99465,266641
3,12	2,642702	100982,073181
3,14	2,672388	102119,449386
3,16	2,70585	103396,247617
3,18	2,778886	106187,000329
3,2	2,756241	105320,645191
3,22	2,883991	110205,607016
3,24	2,863222	109409,723317
3,26	2,940588	112366,620931
3,28	2,97378	113637,077007
3,3	2,956071	112956,833087
3,32	3,031714	115850,48997
3,34	3,039162	116134,517077
3,36	3,124466	119396,318197
3,38	3,200709	122304,48078
3,4	3,178569	121465,358985
3,42	3,16136	120803,61563
3,44	3,22993	123423,37091
3,46	3,238014	123735,913104
3,48	3,307814	126400,390655
3,5	3,327826	127166,6134
3,52	3,363421	128528,170944
3,54	3,454054	131992,316533
3,56	3,484499	133158,4418
3,58	3,564857	136226,272151
3,6	3,609618	137936,536352
3,62	3,59972	137560,577351
3,64	3,65287	139591,805377
3,66	3,648578	139424,26238
3,68	3,761459	143742,679443
3,7	3,78983	144825,525457
3,72	3,795325	145036,533941
3,74	3,844548	146919,353256
3,76	3,908357	149353,922674
3,78	3,969861	151707,668065
3,8	4,00918	153209,104092
3,82	3,968178	151637,000838
3,84	4,033198	154120,818151
3,86	4,135511	158033,932349
3,88	4,080174	155917,309793
3,9	4,170758	159380,196889
3,92	4,190398	160134,393572
3,94	4,253671	162552,680732
3,96	4,3188	165037,653462
3,98	4,352198	166312,166294
4	4,410457	168541,347227
4,02	4,377863	167298,895899
4,04	4,51908	172692,629048
4,06	4,543866	173636,375853
4,08	4,616228	176403,441046
4,1	4,671797	178531,098456
4,12	4,644593	177486,680908
4,14	4,797373	183324,641545
4,16	4,803185	183553,267677
4,18	4,852564	185434,230273
4,2	4,908694	187583,151725
4,22	4,912693	187731,120809
4,24	4,899134	187213,446957
4,26	5,026188	192068,51784
4,28	5,035814	192442,117083
