TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,54041	20635,917155
0,04	0,670376	25598,708241
0,06	0,610241	23302,595086
0,08	0,418155	15967,975783
0,1	0,515027	19666,964569
0,12	0,65201	24898,002535
0,14	0,667869	25503,282265
0,16	0,657133	25093,134037
0,18	0,567603	21674,431006
0,2	0,436765	16678,127061
0,22	0,69609	26581,373687
0,24	0,632457	24151,575109
0,26	0,780026	29785,685631
0,28	0,641665	24502,536564
0,3	0,620434	23692,34727
0,32	0,562411	21476,578761
0,34	1,474668	56311,476735
0,36	1,147437	43814,247612
0,38	0,582885	22257,760231
0,4	0,719736	27484,375798
0,42	0,646206	24676,44192
0,44	0,693687	26489,247934
0,46	0,534178	20397,984921
0,48	0,573471	21898,517097
0,5	0,619088	23640,675102
0,52	0,633779	24202,056335
0,54	0,648793	24775,135881
0,56	0,676587	25836,057976
0,58	0,561674	21447,99255
0,6	0,546558	20871,400177
0,62	0,605421	23118,560731
0,64	0,68335	26094,750673
0,66	0,620432	23692,391052
0,68	0,66283	25311,274118
0,7	0,642974	24552,177793
0,72	0,78163	29847,172003
0,74	0,744331	28422,853439
0,76	0,832028	31772,397719
0,78	0,694289	26512,295989
0,8	0,615706	23511,117916
0,82	0,373768	14272,774228
0,84	0,904257	34530,05068
0,86	0,588601	22476,040289
0,88	0,617061	23563,027577
0,9	0,569818	21758,578812
0,92	0,585028	22340,016006
0,94	0,62447	23846,352386
0,96	0,648142	24750,599154
0,98	0,518271	19790,601194
1	0,45091	17218,219174
1,02	0,542733	20724,336927
1,04	0,557175	21276,797305
1,06	0,670371	25598,823867
1,08	0,738688	28207,309775
1,1	0,53496	20427,886813
1,12	0,662831	25311,264467
1,14	0,695492	26558,326073
1,16	0,294914	11261,325651
1,18	0,738786	28211,478798
1,2	0,593558	22665,278275
1,22	0,656498	25068,763847
1,24	0,449972	17182,92461
1,26	0,778411	29724,241911
1,28	0,690045	26350,91183
1,3	0,775163	29601,104346
1,32	0,75325	28764,822489
1,34	0,554168	21161,646172
1,36	0,959065	36622,634205
1,38	0,896329	34228,815708
1,4	0,854748	32640,771896
1,42	0,798539	30495,254578
1,44	0,680896	26001,035746
1,46	0,863518	32975,55645
1,48	0,658394	25141,969933
1,5	0,792245	30253,765176
1,52	0,824842	31499,173688
1,54	0,810012	30931,865356
1,56	0,79803	30474,932504
1,58	0,528658	20187,625093
1,6	0,590838	22562,853701
1,62	0,390393	14908,095208
1,64	0,830903	31730,907799
1,66	0,451816	17254,066052
1,68	0,729537	27859,618585
1,7	0,742044	28337,567255
1,72	0,475289	18150,368075
1,74	0,601226	22960,322924
1,76	0,263416	10059,513027
1,78	0,42412	16195,60082
1,8	0,245326	9368,304894
1,82	0,444525	16975,289827
1,84	0,212771	8125,534204
1,86	0,553535	21138,522891
1,88	0,284789	10875,750069
1,9	0,540529	20641,907713
1,92	0,539758	20612,244041
1,94	0,728496	27819,84504
1,96	0,728491	27819,948683
1,98	0,558053	21311,030941
2	0,702162	26814,697647
2,02	0,538979	20582,689008
2,04	0,722738	27599,408419
2,06	0,801265	30598,586934
2,08	0,737632	28168,589107
2,1	0,606913	23176,540095
2,12	1,045118	39911,887784
2,14	0,880391	33620,708689
2,16	1,020422	38967,549393
2,18	1,237626	47262,179745
2,2	1,118999	42732,43639
2,22	1,137551	43440,48869
2,24	1,202289	45913,024966
2,26	1,256728	47993,029437
2,28	1,1759	44904,943632
2,3	1,274255	48662,293204
2,32	1,312143	50107,564344
2,34	1,295777	49482,501188
2,36	1,29481	49445,441771
2,38	1,301888	49716,498659
2,4	1,405743	53682,837799
2,42	1,532779	58533,761109
2,44	1,364975	52125,304816
2,46	1,496552	57152,338709
2,48	1,616215	61721,195518
2,5	1,588011	60643,806397
2,52	1,674478	63944,986912
2,54	1,622964	61977,087618
2,56	1,650292	63022,53662
2,58	1,65967	63379,366431
2,6	1,685929	64382,624149
2,62	1,82308	69619,89595
2,64	1,814323	69286,263791
2,66	1,822852	69611,094848
2,68	1,958773	74799,958678
2,7	1,910292	72950,028631
2,72	1,946498	74334,675868
2,74	2,003937	76526,73027
2,76	2,004953	76567,163912
2,78	2,039787	77893,248418
2,8	2,014563	76932,279322
2,82	2,142186	81807,762313
2,84	2,135536	81553,687164
2,86	2,166106	82719,712378
2,88	2,147305	82000,537996
2,9	2,227394	85063,226076
2,92	2,250951	85962,251369
2,94	2,272808	86795,416698
2,96	2,246731	85797,576369
2,98	2,315823	88439,839629
3	2,439598	93163,716602
3,02	2,400187	91657,64607
3,04	2,499441	95447,568051
3,06	2,519434	96212,135224
3,08	2,571195	98190,450703
3,1	2,654351	101364,220395
3,12	2,691764	102793,158438
3,14	2,731586	104313,501125
3,16	2,695515	102935,072153
3,18	2,752786	105123,818767
3,2	2,761761	105465,371213
3,22	2,829405	108049,564992
3,24	2,907156	111019,45762
3,26	2,917238	111403,106241
3,28	2,83515	108269,966921
3,3	2,944064	112428,659501
3,32	2,960959	113072,172818
3,34	3,006345	114808,731682
3,36	3,052691	116574,398881
3,38	3,104032	118537,662699
3,4	3,22195	123038,659527
3,42	3,155624	120508,930569
3,44	3,274516	125045,943151
3,46	3,317873	126705,340119
3,48	3,324479	126954,425796
3,5	3,395827	129679,90269
3,52	3,394958	129647,097095
3,54	3,496655	133527,950152
3,56	3,515862	134261,94786
3,58	3,570169	136337,31351
3,6	3,670342	140165,435364
3,62	3,653267	139509,416252
3,64	3,701605	141356,845103
3,66	3,70272	141400,330595
3,68	3,694664	141094,032272
3,7	3,705244	141494,461273
3,72	3,841003	146678,58895
3,74	3,854965	147215,705639
3,76	3,926573	149951,667887
3,78	3,959867	151218,584519
3,8	3,985427	152196,878008
3,82	4,046533	154527,852828
3,84	4,087931	156106,654815
3,86	4,149174	158447,005527
3,88	4,163435	158993,754053
3,9	4,197812	160309,887246
3,92	4,263074	162797,753461
3,94	4,245889	162139,824833
3,96	4,38807	167571,037351
3,98	4,373766	167023,356771
4	4,478424	171025,968891
4,02	4,491328	171511,624609
4,04	4,549505	173736,410092
4,06	4,625446	176639,174168
4,08	4,622413	176526,097065
4,1	4,622414	176520,739383
4,12	4,696686	179357,126461
