TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,626612	23959,539734
0,04	0,655931	25080,50795
0,06	0,520247	19892,036074
0,08	0,557454	21315,243166
0,1	0,886207	33885,562622
0,12	0,58024	22185,436963
0,14	0,746499	28543,216498
0,16	0,545322	20851,879472
0,18	0,696105	26616,444136
0,2	0,622605	23805,940622
0,22	0,846688	32373,292849
0,24	0,804677	30767,702568
0,26	0,555208	21228,946711
0,28	0,682161	26083,279083
0,3	1,327224	50747,377851
0,32	1,428749	54628,659821
0,34	0,631253	24137,526257
0,36	0,643066	24588,588797
0,38	0,635878	24313,828442
0,4	0,357667	13675,554796
0,42	0,627293	23984,704001
0,44	0,696701	26639,465418
0,46	0,853052	32618,199188
0,48	0,572986	21908,562237
0,5	0,05848	2236,031397
0,52	0,682162	26083,27141
0,54	0,686441	26246,568702
0,56	0,646959	24737,067199
0,58	0,56045	21429,436559
0,6	0,582399	22267,822538
0,62	0,828229	31667,473809
0,64	0,563424	21543,131611
0,66	0,702086	26844,855714
0,68	0,155416	5942,578968
0,7	0,566382	21656,256159
0,72	1,270283	48570,261791
0,74	1,397976	53453,785038
0,76	0,541489	20704,65942
0,78	0,543802	20792,897612
0,8	0,521858	19953,191743
0,82	0,546107	20880,746255
0,84	0,810372	30985,227675
0,86	0,541488	20704,685001
0,88	0,474902	18158,392039
0,9	0,62126	23754,603965
0,92	0,14189	5425,10354
0,94	0,822644	31454,953763
0,96	0,511335	19551,372602
0,98	0,627949	24010,37452
1	0,647598	24761,872441
1,02	0,372329	14236,53959
1,04	0,710363	27161,650464
1,06	0,614501	23496,007665
1,08	0,582386	22268,093064
1,1	0,29038	11102,635807
1,12	0,671053	25658,150635
1,14	1,281737	49008,576939
1,16	1,294945	49515,224925
1,18	0,472248	18057,338315
1,2	0,626614	23959,491805
1,22	0,596563	22810,070611
1,24	0,507234	19394,521859
1,26	0,624617	23882,747271
1,28	0,552935	21142,66996
1,3	0,906242	34652,226218
1,32	0,836741	31994,106244
1,34	0,581657	22240,884276
1,36	0,840235	32127,353772
1,38	0,953855	36472,957571
1,4	0,880997	33686,885148
1,42	0,698504	26708,040272
1,44	0,671055	25658,114407
1,46	0,88338	33777,117118
1,48	0,746493	28543,338251
1,5	0,91039	34810,330179
1,52	0,773971	29593,981035
1,54	0,764196	29220,048772
1,56	1,196773	45760,251277
1,58	1,227034	46918,036238
1,6	0,547632	20939,233273
1,62	0,473144	18090,889943
1,64	0,662269	25322,898662
1,66	0,374565	14322,12227
1,68	0,424736	16240,888632
1,7	0,265082	10135,543893
1,72	0,434648	16619,370646
1,74	0,206618	7900,499532
1,76	0,318099	12162,586601
1,78	0,310113	11857,546091
1,8	0,243733	9319,226466
1,82	0,451614	17268,37275
1,84	0,436382	16686,063053
1,86	0,6153	23526,954709
1,88	0,746032	28526,009909
1,9	0,699189	26735,634431
1,92	0,690184	26390,372253
1,94	0,535429	20472,746475
1,96	0,533869	20412,926244
1,98	0,337222	12893,982354
2	0,462586	17687,658868
2,02	0,794853	30391,799824
2,04	0,826282	31594,241526
2,06	0,844299	32282,527639
2,08	0,995536	38065,271674
2,1	0,975193	37286,90765
2,12	0,943389	36071,458789
2,14	0,873953	33416,991507
2,16	0,959653	36692,281857
2,18	1,112447	42536,905898
2,2	1,13366	43347,523749
2,22	1,195394	45706,460063
2,24	1,292752	49430,935039
2,26	1,330357	50867,832128
2,28	1,246035	47643,521004
2,3	1,360156	52008,13945
2,32	1,259029	48141,238718
2,34	1,342838	51346,356073
2,36	1,409653	53899,394279
2,38	1,408757	53865,525541
2,4	1,332878	50963,57268
