TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,632833	24143,805901
0,04	0,352054	13431,681182
0,06	0,676352	25804,495682
0,08	1,280939	48871,26376
0,1	0,733524	27985,554948
0,12	1,239986	47309,146128
0,14	0,544581	20776,798161
0,16	0,617413	23555,743938
0,18	0,632163	24118,681712
0,2	0,533688	20361,963149
0,22	0,437966	16709,639259
0,24	0,463079	17667,592146
0,26	0,730548	27872,477168
0,28	0,559743	21356,092091
0,3	0,836933	31931,258643
0,32	0,609908	23269,095008
0,34	0,600209	22899,310744
0,36	0,779922	29756,255697
0,38	0,396819	15139,240604
0,4	0,683133	26063,164911
0,42	0,545351	20806,096803
0,44	0,481711	18378,079827
0,46	0,784757	29939,838626
0,48	0,611272	23321,635834
0,5	0,378444	14438,167187
0,52	1,563188	59640,083243
0,54	1,287423	49117,511988
0,56	0,661966	25254,749413
0,58	0,425356	16228,059405
0,6	0,61332	23400,047057
0,62	0,580331	22141,109595
0,64	0,683734	26086,803284
0,66	0,556754	21241,278058
0,68	0,790076	30142,882859
0,7	0,649163	24767,485265
0,72	0,582493	22223,58461
0,74	0,66259	25279,05647
0,76	0,509602	19442,440839
0,78	0,614697	23451,866613
0,8	0,572341	21835,870059
0,82	0,653029	24914,690944
0,84	0,562745	21469,67332
0,86	0,628186	23966,237315
0,88	0,61127	23321,679527
0,9	0,689845	26319,350046
0,92	0,427321	16303,065993
0,94	1,039755	39668,20883
0,96	0,976904	37272,058984
0,98	0,645935	24643,91477
1	0,316986	12093,635976
1,02	0,859178	32779,221803
1,04	0,485179	18510,312276
1,06	0,507134	19348,023111
1,08	0,268306	10236,458496
1,1	0,704873	26892,2484
1,12	0,566451	21611,342944
1,14	0,575256	21947,415159
1,16	0,571605	21807,982445
1,18	0,590356	22523,343039
1,2	0,697108	26595,703161
1,22	0,423379	16152,767734
1,24	0,464889	17736,402341
1,26	0,466688	17805,034275
1,28	0,542258	20688,75327
1,3	0,486901	18576,120607
1,32	0,600906	22925,949602
1,34	0,350864	13386,153346
1,36	0,900215	34345,584016
1,38	0,889364	33931,254123
1,4	0,507957	19379,559852
1,42	0,623491	23787,625365
1,44	0,799039	30484,924227
1,46	0,483446	18444,360281
1,48	0,769117	29343,173826
1,5	0,651112	24840,924036
1,52	0,759782	28988,04614
1,54	0,964383	36794,533409
1,56	0,82786	31585,858236
1,58	0,836926	31931,395116
1,6	0,943766	36006,582795
1,62	0,754247	28776,893963
1,64	0,923099	35219,233708
1,66	0,897777	34253,811705
1,68	0,836417	31912,467059
1,7	0,653654	24939,491926
1,72	0,670743	25591,119866
1,74	0,571585	21808,394224
1,76	0,231411	8829,036328
1,78	0,931295	35533,204067
1,8	0,75978	28988,090267
1,82	0,528157	20151,341867
1,84	0,440821	16818,911427
1,86	0,322465	12303,012581
1,88	0,144464	5511,98146
1,9	0,260674	9945,588581
1,92	0,091112	3476,316065
1,94	0,183288	6993,193989
1,96	0,413539	15778,135424
1,98	0,646684	24673,646607
2	0,643431	24549,85011
2,02	0,322461	12303,105504
2,04	0,601708	22957,970318
2,06	0,686268	26185,021985
2,08	0,944684	36044,660795
2,1	0,849923	32427,907427
2,12	0,858254	32746,23986
2,14	0,871817	33263,614681
2,16	0,890833	33989,084551
2,18	1,082355	41296,224594
2,2	0,950459	36263,397377
2,22	0,834493	31839,708159
2,24	1,036891	39561,265496
2,26	1,095802	41810,285232
2,28	1,125231	42932,977374
2,3	1,358055	51815,949381
2,32	1,225048	46741,823767
2,34	1,212374	46255,573385
2,36	1,36515	52085,590823
2,38	1,201925	45859,069402
2,4	1,396379	53278,516812
2,42	1,228477	46871,840807
2,44	1,435467	54768,10631
2,46	1,511615	57676,391598
2,48	1,651013	62992,714445
2,5	1,519091	57960,960987
2,52	1,606749	61305,310629
2,54	1,665669	63551,719107
2,56	1,666188	63570,584109
2,58	1,577283	60180,592887
2,6	1,697281	64759,710627
2,62	1,621285	61859,921612
2,64	1,715452	65452,872653
2,66	1,824113	69598,535798
2,68	1,851961	70658,735081
2,7	1,783471	68047,635272
2,72	1,940976	74055,88094
2,74	1,912284	72960,427386
2,76	1,99544	76135,608207
2,78	2,000934	76342,720639
2,8	2,041982	77908,247279
2,82	1,94422	74179,131563
2,84	2,039895	77830,627135
2,86	2,152196	82117,200213
2,88	2,207934	84243,413146
2,9	2,262529	86323,39521
2,92	2,161937	82487,123691
2,94	2,304849	87941,523731
2,96	2,305766	87976,021075
2,98	2,304143	87913,340403
3	2,406611	91822,159127
3,02	2,442217	93180,233251
3,04	2,428289	92648,407991
3,06	2,420155	92338,727666
3,08	2,463065	93975,217069
3,1	2,456883	93742,345464
3,12	2,538578	96858,837229
3,14	2,596345	99062,794818
3,16	2,566349	97916,552091
3,18	2,662341	101579,073334
3,2	2,718587	103723,299348
3,22	2,71099	103435,501512
3,24	2,817546	107500,622336
3,26	2,805748	107052,02147
3,28	2,867601	109413,728726
3,3	2,954823	112740,88799
3,32	2,967746	113231,116947
3,34	3,061781	116821,689921
3,36	3,013375	114974,487348
3,38	3,123625	119177,125226
3,4	3,162367	120658,132686
3,42	3,19284	121819,841164
3,44	3,253931	124150,566212
3,46	3,260245	124390,821876
3,48	3,230693	123262,701107
3,5	3,317657	126583,561992
3,52	3,335578	127265,122797
3,54	3,356588	128068,215408
3,56	3,491882	133231,76709
3,58	3,475018	132589,864624
3,6	3,515539	134135,468922
3,62	3,52517	134503,451608
3,64	3,60583	137577,839293
3,66	3,658143	139577,116018
3,68	3,682403	140499,191923
3,7	3,781097	144257,677145
3,72	3,803085	145103,026358
3,74	3,842967	146625,161448
3,76	3,914679	149361,734863
3,78	3,899588	148790,600425
3,8	4,00732	152897,217767
3,82	3,992903	152344,980931
3,84	4,132563	157677,731501
3,86	4,120344	157213,621862
3,88	4,141095	157995,848973
3,9	4,146269	158198,175858
3,92	4,220767	161035,320289
3,94	4,227453	161299,693066
3,96	4,295366	163886,356642
3,98	4,320671	164850,696196
4	4,363175	166475,265695
4,02	4,438902	169361,809278
4,04	4,450717	169810,677808
4,06	4,558053	173911,407246
4,08	4,566932	174246,450515
4,1	4,594456	175296,955806
4,12	4,720068	180098,284952
4,14	4,700632	179348,98841
4,16	4,802588	183242,459055
4,18	4,825754	184125,329624
4,2	4,863469	185563,717081
4,22	4,893054	186695,108251
4,24	4,929056	188068,615194
4,26	5,052236	192776,50739
4,28	5,053558	192817,465963
4,3	5,041713	192373,896119
4,32	5,06307	193186,012269
4,34	5,135916	195962,065018
4,36	5,146305	196360,913266
4,38	5,248528	200265,053812
4,4	5,263938	200842,069548
4,42	5,346164	203987,684071
4,44	5,432024	207266,079459
4,46	5,433244	207313,44854
4,48	5,529966	211001,367633
4,5	5,54707	211653,432414
4,52	5,645794	215421,090578
4,54	5,651687	215648,288323
4,56	5,707663	217780,235165
4,58	5,774475	220327,005499
4,6	5,785524	220750,967392
4,62	5,914551	225671,039903
4,64	5,933449	226399,468263
4,66	6,012228	229408,717432
4,68	6,066113	231457,433078
4,7	6,052783	230948,027674
4,72	6,049345	230819,532969
4,74	6,171169	235468,487743
4,76	6,179468	235779,820298
4,78	6,249288	238449,060515
4,8	6,336444	241769,954925
4,82	6,311141	240812,097209
4,84	6,498626	247964,214377
4,86	6,479322	247231,486725
4,88	6,5383	249476,825398
4,9	6,574278	250845,640313
4,92	6,606547	252081,990837
4,94	6,731451	256846,499729
4,96	6,749796	257538,547695
4,98	6,858938	261704,154804
5	6,876605	262386,781065
5,02	6,92754	264326,082514
5,04	7,013106	267592,109561
5,06	7,00412	267257,435533
5,08	7,140101	272443,949143
5,1	7,159035	273162,482819
5,12	7,142378	272528,025807
5,14	7,186847	274216,151314
5,16	7,291676	278224,622429
5,18	7,296356	278398,198155
5,2	7,381911	281663,298845
5,22	7,429816	283491,621683
5,24	7,48547	285619,350362
5,26	7,603362	290117,344388
5,28	7,609344	290343,601357
5,3	7,725403	294768,32993
5,32	7,740713	295360,132166
5,34	7,847022	299413,91497
5,36	7,938782	302915,700698
5,38	7,950025	303337,836427
5,4	8,018943	305965,935006
5,42	8,031473	306456,216395
5,44	8,17864	312061,679363
5,46	8,233193	314156,49142
5,48	8,284748	316110,553204
5,5	8,378317	319681,227425
5,52	8,391596	320191,482905
5,54	8,374717	319549,696779
5,56	8,457349	322696,702667
5,58	8,540585	325873,75807
5,6	8,557205	326507,471535
5,62	8,730705	333127,928483
5,64	8,751807	333932,238407
5,66	8,874841	338625,82296
5,68	8,92193	340427,547558
5,7	8,9876	342934,03885
5,72	9,098142	347143,440453
5,74	9,106126	347449,522052
5,76	9,30049	354871,377494
5,78	9,325133	355814,809442
5,8	9,424925	359616,707514
5,82	9,521698	363313,538708
5,84	9,531879	363695,474307
5,86	9,717364	370787,210974
5,88	9,728626	371203,288446
5,9	9,866623	376477,857763
5,92	9,918996	378474,293125
5,94	9,915105	378316,154151
5,96	9,911617	378191,871447
5,98	10,097881	385288,478907
6	10,126776	386397,158249
6,02	10,234737	390522,212769
6,04	10,357121	395180,467871
6,06	10,37837	395998,689863
6,08	10,575836	403525,19832
6,1	10,573524	403440,134769
6,12	10,738	409714,730206
6,14	10,830439	413254,207467
6,16	10,870049	414763,524505
6,18	11,04145	421302,52264
6,2	11,026725	420729,137318
6,22	11,254197	429397,668123
6,24	11,28516	430592,377746
6,26	11,385199	434427,287411
6,28	11,519673	439542,872474
6,3	11,537392	440224,068681
6,32	11,746875	448218,034735
6,34	11,746337	448220,768123
6,36	11,748361	448292,197938
6,38	11,811133	450674,603102
6,4	11,986631	457387,950132
6,42	11,989823	457523,427332
6,44	12,211035	465972,40251
6,46	12,265524	468041,662495
6,48	12,358325	471571,721246
6,5	12,515824	477603,043256
6,52	12,50547	477210,391905
6,54	12,777593	487585,74571
6,56	12,765044	487115,759445
6,58	12,908696	492598,743784
6,6	13,032789	497323,498843
6,62	13,055447	498200,229292
6,64	13,278149	506692,278401
6,66	13,271881	506457,997763
6,68	13,464206	513795,482363
6,7	13,518884	515881,776957
6,72	13,604425	519137,858576
6,74	13,772514	525566,569544
6,76	13,769956	525456,605624
6,78	13,779189	525823,906031
6,8	13,889234	530008,162512
6,82	14,008645	534565,80941
6,84	14,028858	535339,812572
6,86	14,255574	543992,283908
6,88	14,256576	544025,162115
6,9	14,425178	550460,171364
6,92	14,494281	553111,68902
6,94	14,565677	555836,812892
6,96	14,745022	562667,461985
6,98	14,730899	562125,042776
7	14,924201	569500,544665
7,02	14,959153	570833,078878
7,04	15,057629	574591,936487
7,06	15,191372	579695,462408
7,08	15,182197	579360,999212
7,1	15,412902	588154,269778
7,12	15,402582	587748,619483
7,14	15,532148	592703,550279
7,16	15,610641	595711,608812
7,18	15,60995	595670,641289
7,2	15,616539	595908,529621
7,22	15,79219	602642,07535
7,24	15,830484	604085,470474
7,26	15,919738	607502,781621
7,28	16,051628	612519,765477
7,3	16,047834	612392,445736
7,32	16,266381	620741,338758
7,34	16,267661	620789,105021
7,36	16,388688	625406,261355
7,38	16,467732	628426,881233
7,4	16,512184	630126,174494
7,42	16,676386	636387,393961
7,44	16,678303	636479,27451
7,46	16,829817	642244,332983
7,48	16,877245	644075,627228
7,5	16,947623	646773,34569
7,52	17,07279	651527,788003
7,54	17,068025	651341,912482
7,56	17,247058	658200,171626
7,58	17,259763	658665,956621
7,6	17,258385	658603,057814
7,62	17,286242	659669,35457
7,64	17,446386	665793,6825
7,66	17,447378	665821,204615
7,68	17,584812	671091,992523
7,7	17,640388	673180,726052
7,72	17,69615	675322,374827
7,74	17,830011	680444,632413
7,76	17,823276	680180,224735
7,78	17,992337	686627,481991
7,8	18,022385	687779,853479
7,82	18,111078	691163,524322
7,84	18,191521	694211,546133
7,86	18,218108	695260,564819
7,88	18,37579	701252,12432
7,9	18,373476	701177,913365
7,92	18,496407	705850,987523
7,94	18,548177	707843,430476
7,96	18,594737	709617,004244
7,98	18,708824	713960,986581
8	18,714765	714181,890205
8,02	18,714933	714191,581543
8,04	18,786638	716939,741453
8,06	18,86716	720019,929111
8,08	18,887547	720787,691998
8,1	19,042995	726735,898559
8,12	19,045718	726836,176797
8,14	19,144536	730586,504668
8,16	19,20086	732727,976347
8,18	19,240895	734270,935648
8,2	19,370415	739221,459736
8,22	19,365555	739033,103524
8,24	19,471577	743078,621521
8,26	19,499109	744139,61545
8,28	19,56697	746727,127125
8,3	19,664709	750430,158001
8,32	19,66281	750374,182084
