TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,820898	31299,327524
0,04	0,467084	17808,726536
0,06	0,771531	29417,586456
0,08	0,679319	25901,737507
0,1	0,401625	15313,235593
0,12	0,771012	29396,435167
0,14	0,666273	25404,106906
0,16	0,528394	20146,80756
0,18	0,620123	23644,489698
0,2	0,539359	20564,793639
0,22	0,66313	25284,161775
0,24	0,628824	23976,383688
0,26	0,667537	25451,689844
0,28	0,071376	2721,455607
0,3	0,65871	25115,148651
0,32	1,399431	53357,215909
0,34	0,64003	24403,45586
0,36	0,74676	28472,421602
0,38	0,468871	17876,853162
0,4	0,705892	26914,149743
0,42	0,603731	23019,164947
0,44	0,447888	17077,075816
0,46	0,660611	25187,66475
0,48	0,321879	12272,758005
0,5	0,651045	24823,130124
0,52	0,22752	8674,857585
0,54	0,504932	19251,974733
0,56	0,689101	26274,39207
0,58	0,42391	16162,817569
0,6	0,799742	30492,820682
0,62	0,684233	26088,605152
0,64	0,719956	27450,985344
0,66	0,422926	16125,098846
0,68	0,383525	14622,840304
0,7	0,622823	23746,887267
0,72	0,656152	25018,46985
0,74	0,419945	16011,727124
0,76	1,486051	56661,364632
0,78	1,182361	45081,686771
0,8	0,56139	21404,708496
0,82	0,624823	23823,769686
0,84	0,651038	24823,284682
0,86	0,56437	21517,799569
0,88	0,492361	18772,315605
0,9	0,428805	16349,934685
0,92	0,406793	15510,485174
0,94	0,64264	24502,812958
0,96	0,698147	26619,019898
0,98	0,658072	25091,002951
1	0,677483	25830,977294
1,02	0,631482	24077,481436
1,04	0,624831	23823,612299
1,06	0,349288	13317,782752
1,08	0,691523	26366,755664
1,1	0,590431	22511,820485
1,12	0,626833	23900,059031
1,14	0,632802	24127,966824
1,16	0,385704	14705,621309
1,18	1,264445	48211,163477
1,2	1,195375	45577,74327
1,22	0,468866	17876,94722
1,24	0,5041	19220,444883
1,26	0,73035	27846,355318
1,28	0,234753	8950,768135
1,3	0,712372	27161,538857
1,32	0,701117	26733,306761
1,34	0,638078	24328,40135
1,36	0,605121	23071,778469
1,38	0,349293	13317,676476
1,4	0,57681	21993,089234
1,42	0,469747	17911,108307
1,44	0,915302	34898,286519
1,46	0,821919	31338,084048
1,48	0,6504	24798,687519
1,5	0,811686	30947,678831
1,52	0,643953	24552,107453
1,54	0,757862	28896,462851
1,56	0,863577	32927,245028
1,58	0,715296	27273,27653
1,6	0,961694	36668,353667
1,62	1,213793	46278,645274
1,64	0,840026	32028,789132
1,66	0,932056	35536,704113
1,68	0,726324	27693,310593
1,7	0,639371	24378,634568
1,72	0,628826	23976,341635
1,74	0,526015	20056,106162
1,76	0,317963	12123,178609
1,78	0,53469	20386,657275
1,8	0,578269	22048,045016
1,82	0,212675	8108,913416
1,84	0,462745	17643,845558
1,86	0,58128	22163,272235
1,88	0,250586	9554,019757
1,9	0,347106	13234,782513
1,92	0,452704	17260,620803
1,94	0,734441	28002,96267
1,96	0,62629	23879,338438
1,98	0,736714	28089,669896
2	0,784009	29892,473253
2,02	0,649227	24754,297451
2,04	0,620258	23649,039439
2,06	0,453627	17295,783224
2,08	0,818967	31224,873506
2,1	0,726423	27697,531878
2,12	0,787199	30014,278803
2,14	0,740116	28219,098104
2,16	0,950319	36234,911528
2,18	1,01953	38872,598329
2,2	0,971637	37047,713778
2,22	0,943711	35982,139181
2,24	1,016243	38747,326526
2,26	1,141052	43505,979944
2,28	1,046632	39906,674812
2,3	1,15451	44020,242431
2,32	1,090457	41577,424141
2,34	1,282825	48912,117148
2,36	1,341758	51159,462919
2,38	1,335862	50932,461309
2,4	1,475614	56262,881095
2,42	1,422837	54249,620248
2,44	1,453073	55402,594158
2,46	1,38591	52842,375942
2,48	1,360353	51866,808719
2,5	1,412797	53867,645946
2,52	1,539674	58705,257594
2,54	1,474777	56230,182348
2,56	1,616755	61644,645315
2,58	1,710985	65237,241483
2,6	1,643193	62651,555383
2,62	1,782587	67965,083051
2,64	1,721199	65627,742629
2,66	1,790751	68277,893977
2,68	1,818561	69337,686872
2,7	1,886033	71911,187064
2,72	1,971638	75175,901929
2,74	1,956989	74615,174522
2,76	2,03856	77728,042059
2,78	2,000497	76275,091273
2,8	2,026831	77281,158354
2,82	2,012945	76752,779185
2,84	2,072709	79031,196795
2,86	2,087004	79574,882491
2,88	2,166953	82626,128364
2,9	2,221432	84704,118425
2,92	2,231054	85068,370383
2,94	2,274412	86725,556982
2,96	2,239259	85382,678411
2,98	2,323016	88576,127205
3	2,395117	91326,774344
3,02	2,410631	91916,590037
3,04	2,496184	95178,022241
3,06	2,434766	92838,226399
3,08	2,54589	97075,800147
3,1	2,528446	96409,359485
3,12	2,624966	100090,593603
3,14	2,585816	98597,707254
3,16	2,683379	102319,201674
3,18	2,770647	105644,420641
3,2	2,770676	105643,833854
3,22	2,828268	107842,817118
3,24	2,899911	110576,045954
3,26	2,846227	108528,596136
3,28	2,908197	110887,261852
3,3	2,859443	109030,913618
3,32	2,985299	113831,61606
3,34	2,953646	112623,319688
3,36	3,022277	115244,072687
3,38	3,071869	117131,279408
3,4	3,095857	118046,326807
3,42	3,153398	120239,791856
3,44	3,164541	120663,116637
3,46	3,25722	124198,366225
3,48	3,302741	125932,973135
3,5	3,342269	127439,106579
3,52	3,406498	129892,292932
3,54	3,394343	129427,864211
