TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	0,577914	22097,873222
0,04	0,417178	15951,574287
0,06	0,408086	15604,334217
0,08	0,590742	22588,570062
0,1	0,710468	27166,363082
0,12	0,550599	21053,513229
0,14	1,558095	59577,177011
0,16	1,517623	58033,47245
0,18	0,580791	22207,821962
0,2	0,671268	25668,098519
0,22	0,671906	25691,453171
0,24	0,563308	21539,768367
0,26	0,7925	30303,172015
0,28	0,64403	24626,805424
0,3	0,674979	25810,096139
0,32	0,370642	14172,672305
0,34	0,674978	25810,117401
0,36	0,761397	29114,369662
0,38	0,125501	4798,948051
0,4	0,678062	25927,715942
0,42	0,670648	25644,343294
0,44	0,570653	21820,702704
0,46	0,740312	28308,421724
0,48	0,599134	22910,026898
0,5	0,163038	6234,074314
0,52	0,573554	21932,301234
0,54	0,511362	19554,05382
0,56	1,489193	56943,121555
0,58	1,424808	54481,697529
0,6	0,597056	22829,90544
0,62	0,627653	24000,598363
0,64	0,369522	14129,527226
0,66	0,512997	19616,070773
0,68	0,762488	29156,233686
0,7	0,571383	21848,580428
0,72	0,477679	18265,610858
0,74	0,278202	10637,922447
0,76	0,327702	12530,481464
0,78	0,764125	29218,822884
0,8	0,58293	22290,123792
0,82	0,565522	21624,42172
0,84	0,533689	20407,356458
0,86	0,582222	22262,641047
0,88	0,673738	25762,988948
0,9	0,592838	22669,635822
0,92	0,500681	19144,46212
0,94	0,605357	23148,062949
0,96	0,354564	13557,657887
0,98	1,534618	58681,965634
1	1,37753	52674,581173
1,02	0,651746	24921,771578
1,04	0,485461	18563,318394
1,06	0,677449	25904,18561
1,08	0,204278	7811,243084
1,1	0,739746	28286,977781
1,12	0,744799	28480,03372
1,14	0,697441	26668,808799
1,16	0,530565	20287,491346
1,18	0,575005	21987,748251
1,2	0,506461	19366,076519
1,22	0,564781	21596,319809
1,24	0,546029	20879,488879
1,26	0,612201	23409,652396
1,28	0,530565	20287,478215
1,3	0,477686	18265,460394
1,32	0,520241	19893,786729
1,34	0,813247	31096,790974
1,36	0,697445	26668,731908
1,38	0,817338	31252,992705
1,4	1,256459	48045,014331
1,42	1,416551	54168,784724
1,44	0,789343	30182,288932
1,46	0,718623	27478,56722
1,48	0,821392	31408,775429
1,5	0,576476	22042,583477
1,52	0,934765	35743,834451
1,54	0,905345	34618,482608
1,56	0,840469	32136,560769
1,58	0,824433	31524,81569
1,6	0,231068	8835,610004
1,62	0,758112	28988,496999
1,64	0,645982	24700,580464
1,66	0,711632	27211,326903
1,68	0,570655	21820,65584
1,7	0,371977	14223,441346
1,72	0,471533	18030,752879
1,74	0,40725	15572,581172
1,76	0,262806	10049,075378
1,78	0,409286	15650,70657
1,8	0,511529	19559,501693
1,82	1,36178	52071,915828
1,84	1,026126	39236,05361
1,86	0,28731	10986,4057
1,88	0,591569	22620,694843
1,9	0,446293	17065,31122
1,92	0,682466	26095,876481
1,94	0,676949	25885,017038
1,96	0,627123	23979,683498
1,98	0,588755	22512,550053
2	0,742103	28376,863144
2,02	0,646097	24705,250488
2,04	0,620448	23724,303131
2,06	0,917319	35076,005703
2,08	0,849404	32479,986105
2,1	0,85089	32535,855059
