TIME [s]	VITESSE [m/s]	NBR REYNOLDS
0,02	1,278773	48800,497114
0,04	0,567099	21641,423381
0,06	1,02611	39158,504651
0,08	0,559665	21357,696149
0,1	0,591674	22579,498811
0,12	0,670658	25592,880105
0,14	0,71301	27210,705365
0,16	0,729284	27831,079609
0,18	0,509512	19444,302545
0,2	0,767339	29283,69547
0,22	0,555907	21214,477518
0,24	0,576615	22004,906842
0,26	0,40407	15420,150613
0,28	0,35437	13523,340018
0,3	0,767887	29304,455821
0,32	0,676865	25830,314161
0,34	0,688522	26275,171925
0,36	0,78032	29779,608145
0,38	0,451085	17214,605622
0,4	0,759113	28969,43805
0,42	0,542936	20720,142407
0,44	0,250488	9559,724864
0,46	1,529083	58352,678915
0,48	1,314201	50155,353023
0,5	0,783526	29902,418514
0,52	0,436933	16674,656151
0,54	0,552106	21070,662665
0,56	0,316922	12094,94101
0,58	0,594478	22687,740597
0,6	0,575887	21977,190135
0,62	0,482474	18413,406746
0,64	0,583814	22280,794379
0,66	0,690935	26368,20395
0,68	0,745178	28438,433575
0,7	0,51114	19507,214248
0,72	0,70294	26827,182928
0,74	0,661191	25233,5034
0,76	0,393547	15019,794474
0,78	0,806171	30767,365621
0,8	0,707691	27008,459957
0,82	0,585246	22335,510534
0,84	0,64903	24770,238637
0,86	0,55059	21012,602295
0,88	1,242518	47419,323259
0,9	1,024516	39099,787508
0,92	1,267166	48359,310273
0,94	0,761838	29075,12379
0,96	0,764041	29158,774818
0,98	0,546015	20837,537048
1	0,664346	25354,193084
1,02	0,652899	24917,369369
1,04	0,750774	28652,197354
1,06	0,665611	25402,154045
1,08	0,698764	26667,397193
1,1	0,456606	17426,248685
1,12	0,381665	14566,114658
1,14	0,204838	7817,580622
1,16	0,762942	29116,925826
1,18	0,742906	28352,912409
1,2	0,534364	20394,132898
1,22	0,315588	12044,608298
1,24	0,517638	19756,13757
1,26	0,830731	31704,809115
1,28	0,433058	16528,183957
1,3	0,359266	13711,189299
1,32	1,22551	46772,481389
1,34	1,37033	52299,480692
1,36	0,789888	30146,774068
1,38	0,888225	33899,347307
1,4	0,760169	29012,48278
1,42	0,693309	26461,542308
1,44	0,71473	27278,703671
1,46	0,834727	31858,923312
1,48	0,777045	29657,429087
1,5	0,769464	29368,040532
1,52	0,790942	30187,319151
1,54	0,704692	26895,987889
1,56	0,710631	27121,42094
1,58	0,892427	34061,565406
1,6	0,648372	24745,854514
1,62	0,654814	24990,840631
1,64	0,813911	31063,649231
1,66	0,330094	12598,471836
1,68	0,600761	22928,934092
1,7	0,436908	16675,171977
1,72	0,356912	13622,216303
1,74	1,494062	57022,574959
1,76	1,442954	55072,471443
1,78	0,23316	8898,962881
1,8	0,707781	27013,069361
1,82	0,132919	5072,862146
1,84	0,168519	6431,941063
1,86	0,413449	15779,988955
1,88	0,79421	30312,079258
1,9	0,528187	20159,394951
1,92	0,593889	22666,135619
1,94	0,607137	23171,906955
1,96	0,588935	22476,893871
1,98	0,616042	23511,584692
2	0,604378	23066,222061
2,02	0,776105	29619,305153
2,04	0,726487	27725,909326
2,06	0,916161	34965,65543
2,08	0,922086	35191,693718
2,1	0,934738	35673,320909
2,12	1,15337	44016,836185
2,14	1,182397	45125,829481
2,16	0,999254	38136,533025
2,18	1,073616	40973,932387
2,2	1,173852	44800,496657
2,22	1,239109	47291,194791
2,24	1,239095	47291,496818
2,26	1,418437	54135,743985
2,28	1,384376	52835,389876
2,3	1,359361	51879,639197
2,32	1,2888	49188,251658
2,34	1,400299	53444,195475
2,36	1,396412	53295,464702
2,38	1,364263	52067,806752
2,4	1,472868	56214,950265
2,42	1,461481	55778,547239
2,44	1,55908	59504,012723
2,46	1,424335	54360,547161
2,48	1,716579	65515,732415
2,5	1,633838	62357,469417
2,52	1,655988	63202,838316
2,54	1,637921	62514,073199
2,56	1,612686	61549,993685
2,58	1,610882	61480,270396
2,6	1,693972	64653,713656
2,62	1,77038	67569,347938
2,64	1,734565	66200,628947
2,66	1,844338	70389,619132
2,68	1,829261	69815,890854
2,7	1,898671	72465,850192
2,72	1,933217	73783,744959
2,74	1,961151	74851,365264
2,76	2,018836	77051,611967
2,78	2,06334	78751,320527
2,8	2,106171	80383,448042
2,82	2,111148	80572,712103
2,84	2,157435	82340,539099
2,86	2,241353	85546,460413
2,88	2,267422	86537,765644
2,9	2,284489	87191,835641
2,92	2,330316	88935,629691
2,94	2,409728	91972,605621
2,96	2,365523	90285,786309
2,98	2,278273	86953,093858
3	2,419285	92336,338431
3,02	2,537916	96862,811718
3,04	2,484229	94812,882199
3,06	2,537214	96838,476503
3,08	2,606428	99479,571406
3,1	2,567305	97983,193877
3,12	2,659606	101505,943272
3,14	2,669471	101884,615731
3,16	2,780925	106135,960188
3,18	2,776513	105970,00911
3,2	2,844344	108557,051322
3,22	2,877532	109826,098716
3,24	2,871069	109573,922039
3,26	2,958949	112930,613317
3,28	2,949462	112567,888011
3,3	3,045123	116221,785934
3,32	3,042957	116137,045289
3,34	3,096977	118198,803886
3,36	3,187719	121663,063746
3,38	3,145838	120062,23604
3,4	3,163568	120742,357643
3,42	3,210541	122531,49947
3,44	3,262696	124521,482307
3,46	3,243751	123799,675525
3,48	3,290039	125565,705031
3,5	3,321707	126774,49441
3,52	3,460808	132087,73425
3,54	3,482204	132901,781565
3,56	3,521071	134385,330292
3,58	3,55832	135808,120558
3,6	3,558707	135820,879276
3,62	3,638373	138864,51525
3,64	3,657354	139586,677703
3,66	3,733989	142509,707025
3,68	3,770903	143920,176571
3,7	3,766919	143767,166964
3,72	3,841926	146633,838414
3,74	3,876235	147942,306372
3,76	3,936706	150249,760536
3,78	3,975151	151716,080972
3,8	3,950321	150768,097137
3,82	3,972847	151627,2896
3,84	4,048778	154524,050665
3,86	4,085788	155933,934292
3,88	4,139404	157983,164591
3,9	4,244505	161994,332886
3,92	4,236638	161692,10327
3,94	4,352417	166115,163157
3,96	4,326284	165116,530222
3,98	4,423974	168847,363951
4	4,475708	170823,479012
4,02	4,512357	172220,660897
4,04	4,59006	175183,908418
4,06	4,591246	175223,806118
4,08	4,70597	179610,641189
4,1	4,706917	179648,640151
4,12	4,743374	181038,266293
4,14	4,810606	183599,648711
4,16	4,821846	184032,414074
4,18	4,906834	187275,261979
4,2	4,899206	186980,638787
4,22	4,900049	187018,517105
4,24	4,952742	189030,338756
4,26	5,008042	191137,687437
